CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
200.17.202.6;45569;1759735997394894514;1759735997599543040;450094;24
200.17.202.6;45569;1759735997494911417;1759735997699474688;450095;24
200.17.202.6;45569;1759735997594885785;1759735997799456000;450096;24
200.17.202.6;45569;1759735997694894818;1759735997899479552;450097;24
200.17.202.6;45569;1759735997794911006;1759735997999537152;450098;24
200.17.202.6;45569;1759735997894902269;1759735998099660544;450099;24
200.17.202.6;45569;1759735997994890433;1759735998199456000;450100;24
200.17.202.6;45569;1759735998094901216;1759735998299444480;450101;24
200.17.202.6;45569;1759735998194884405;1759735998399459072;450102;24
200.17.202.6;45569;1759735998294929855;1759735998499500032;450103;24
200.17.202.6;45569;1759735998394918502;1759735998599469056;450104;24
200.17.202.6;45569;1759735998494934945;1759735998699523840;450105;24
200.17.202.6;45569;1759735998594895985;1759735998799566848;450106;24
200.17.202.6;45569;1759735998694892434;1759735998899500288;450107;24
200.17.202.6;45569;1759735998794917635;1759735998999476224;450108;24
200.17.202.6;45569;1759735998896118751;1759735999101391360;450109;24
200.17.202.6;45569;1759735998994856993;1759735999199397888;450110;24
200.17.202.6;45569;1759735999094852664;1759735999299385856;450111;24
200.17.202.6;45569;1759735999194848445;1759735999399415808;450112;24
200.17.202.6;45569;1759735999294870568;1759735999499522560;450113;24
200.17.202.6;45569;1759735999394890331;1759735999599539968;450114;24
200.17.202.6;45569;1759735999494905088;1759735999699497984;450115;24
200.17.202.6;45569;1759735999594914470;1759735999799495680;450116;24
200.17.202.6;45569;1759735999694923340;1759735999899612672;450117;24
200.17.202.6;45569;1759735999794924802;1759735999999611904;450118;24
200.17.202.6;45569;1759735999894928817;1759736000099591936;450119;24
200.17.202.6;45569;1759735999994911219;1759736000199456256;450120;24
200.17.202.6;45569;1759736000094943311;1759736000299668224;450121;24
200.17.202.6;45569;1759736000194961522;1759736000399532288;450122;24
200.17.202.6;45569;1759736000294953274;1759736000499521792;450123;24
200.17.202.6;45569;1759736000394963617;1759736000599554048;450124;24
200.17.202.6;45569;1759736000494940197;1759736000699480320;450125;24
200.17.202.6;45569;1759736000594926258;1759736000799533568;450126;24
200.17.202.6;45569;1759736000694819730;1759736000899276288;450127;24
200.17.202.6;45569;1759736000794887463;1759736000999511040;450128;24
200.17.202.6;45569;1759736000894853595;1759736001099655424;450129;24
200.17.202.6;45569;1759736000994875963;1759736001199422208;450130;24
200.17.202.6;45569;1759736001094870665;1759736001299387392;450131;24
200.17.202.6;45569;1759736001194877846;1759736001399495424;450132;24
200.17.202.6;45569;1759736001294854258;1759736001499418368;450133;24
200.17.202.6;45569;1759736001394880171;1759736001599536128;450134;24
200.17.202.6;45569;1759736001494880854;1759736001699422976;450135;24
200.17.202.6;45569;1759736001594901023;1759736001799438592;450136;24
200.17.202.6;45569;1759736001694880541;1759736001899395584;450137;24
200.17.202.6;45569;1759736001794878808;1759736001999462144;450138;24
200.17.202.6;45569;1759736001894880590;1759736002100939008;450139;24
200.17.202.6;45569;1759736001994881897;1759736002199424000;450140;24
200.17.202.6;45569;1759736002094879950;1759736002299449344;450141;24
200.17.202.6;45569;1759736002194883360;1759736002399431680;450142;24
200.17.202.6;45569;1759736002294880383;1759736002499510528;450143;24
200.17.202.6;45569;1759736002394889466;1759736002599394304;450144;24
200.17.202.6;45569;1759736002494866888;1759736002699467776;450145;24
200.17.202.6;45569;1759736002594878085;1759736002799487232;450146;24
200.17.202.6;45569;1759736002694875767;1759736002899456000;450147;24
200.17.202.6;45569;1759736002794887378;1759736002999419648;450148;24
200.17.202.6;45569;1759736002894873046;1759736003099416320;450149;24
200.17.202.6;45569;1759736002994932842;1759736003199473920;450150;24
200.17.202.6;45569;1759736003094879104;1759736003299423232;450151;24
200.17.202.6;45569;1759736003194851062;1759736003399409664;450152;24
200.17.202.6;45569;1759736003294887415;1759736003499494144;450153;24
200.17.202.6;45569;1759736003394884721;1759736003599447808;450154;24
200.17.202.6;45569;1759736003494865023;1759736003699469312;450155;24
200.17.202.6;45569;1759736003594880232;1759736003799371776;450156;24
200.17.202.6;45569;1759736003694856582;1759736003900742912;450157;24
200.17.202.6;45569;1759736003794894544;1759736003999420672;450158;24
200.17.202.6;45569;1759736003894861479;1759736004099456512;450159;24
200.17.202.6;45569;1759736003994885322;1759736004199570432;450160;24
200.17.202.6;45569;1759736004094860640;1759736004299477504;450161;24
200.17.202.6;45569;1759736004194883633;1759736004399396096;450162;24
200.17.202.6;45569;1759736004294845264;1759736004499392768;450163;24
200.17.202.6;45569;1759736004394891537;1759736004599504896;450164;24
200.17.202.6;45569;1759736004494846369;1759736004699411200;450165;24
200.17.202.6;45569;1759736004594885092;1759736004800111872;450166;24
200.17.202.6;45569;1759736004694863314;1759736004899423488;450167;24
200.17.202.6;45569;1759736004794876296;1759736004999412480;450168;24
200.17.202.6;45569;1759736004894866363;1759736005099428608;450169;24
200.17.202.6;45569;1759736004994864075;1759736005199405056;450170;24
200.17.202.6;45569;1759736005094886334;1759736005299478272;450171;24
200.17.202.6;45569;1759736005194887213;1759736005399447552;450172;24
200.17.202.6;45569;1759736005294883896;1759736005499409408;450173;24
200.17.202.6;45569;1759736005394882396;1759736005599503104;450174;24
200.17.202.6;45569;1759736005494875562;1759736005699377408;450175;24
200.17.202.6;45569;1759736005594878312;1759736005799459584;450176;24
200.17.202.6;45569;1759736005694848393;1759736005899425792;450177;24
200.17.202.6;45569;1759736005794856793;1759736005999430144;450178;24
200.17.202.6;45569;1759736005894882702;1759736006099435264;450179;24
200.17.202.6;45569;1759736005994883235;1759736006199456000;450180;24
200.17.202.6;45569;1759736006094879225;1759736006299481344;450181;24
200.17.202.6;45569;1759736006194877828;1759736006399446272;450182;24
200.17.202.6;45569;1759736006294893581;1759736006499588096;450183;24
200.17.202.6;45569;1759736006394887168;1759736006599422976;450184;24
200.17.202.6;45569;1759736006494881471;1759736006699458304;450185;24
200.17.202.6;45569;1759736006594877646;1759736006799419648;450186;24
200.17.202.6;45569;1759736006694861558;1759736006899341568;450187;24
200.17.202.6;45569;1759736006794884951;1759736006999425280;450188;24
200.17.202.6;45569;1759736006894854009;1759736007099344384;450189;24
200.17.202.6;45569;1759736006994879926;1759736007199421440;450190;24
200.17.202.6;45569;1759736007094868257;1759736007299455488;450191;24
200.17.202.6;45569;1759736007194879957;1759736007399450112;450192;24
200.17.202.6;45569;1759736007294884830;1759736007499402496;450193;24
200.17.202.6;45569;1759736007394885803;1759736007599463680;450194;24
200.17.202.6;45569;1759736007494883745;1759736007699411712;450195;24
200.17.202.6;45569;1759736007594862085;1759736007799506944;450196;24
200.17.202.6;45569;1759736007694900867;1759736007899452672;450197;24
200.17.202.6;45569;1759736007794894572;1759736007999503872;450198;24
200.17.202.6;45569;1759736007894878804;1759736008099508224;450199;24
200.17.202.6;45569;1759736007994868740;1759736008199456512;450200;24
200.17.202.6;45569;1759736008094881652;1759736008299453440;450201;24
200.17.202.6;45569;1759736008194883883;1759736008399432192;450202;24
200.17.202.6;45569;1759736008294893504;1759736008499489792;450203;24
200.17.202.6;45569;1759736008394873746;1759736008599398400;450204;24
200.17.202.6;45569;1759736008494868638;1759736008699366656;450205;24
200.17.202.6;45569;1759736008594850799;1759736008799455488;450206;24
200.17.202.6;45569;1759736008694876472;1759736008899401728;450207;24
200.17.202.6;45569;1759736008794873160;1759736008999383296;450208;24
200.17.202.6;45569;1759736008894883599;1759736009100606464;450209;24
200.17.202.6;45569;1759736008994864492;1759736009199387648;450210;24
200.17.202.6;45569;1759736009094881625;1759736009299378688;450211;24
200.17.202.6;45569;1759736009194863407;1759736009399414528;450212;24
200.17.202.6;45569;1759736009294878938;1759736009499431168;450213;24
200.17.202.6;45569;1759736009394858930;1759736009599449856;450214;24
200.17.202.6;45569;1759736009494883493;1759736009699484928;450215;24
200.17.202.6;45569;1759736009594845395;1759736009799389440;450216;24
200.17.202.6;45569;1759736009694867575;1759736009899995648;450217;24
200.17.202.6;45569;1759736009794850733;1759736009999382016;450218;24
200.17.202.6;45569;1759736009894879097;1759736010099398912;450219;24
200.17.202.6;45569;1759736009994861839;1759736010200149504;450220;24
200.17.202.6;45569;1759736010094878972;1759736010299479552;450221;24
200.17.202.6;45569;1759736010194871412;1759736010399395584;450222;24
200.17.202.6;45569;1759736010294881054;1759736010499520768;450223;24
200.17.202.6;45569;1759736010394874802;1759736010599366400;450224;24
200.17.202.6;45569;1759736010494861731;1759736010699385856;450225;24
200.17.202.6;45569;1759736010594891443;1759736010799481856;450226;24
200.17.202.6;45569;1759736010694891945;1759736010899433472;450227;24
200.17.202.6;45569;1759736010794869298;1759736010999406080;450228;24
200.17.202.6;45569;1759736010894898132;1759736011099444992;450229;24
200.17.202.6;45569;1759736010994902035;1759736011199434496;450230;24
200.17.202.6;45569;1759736011094885997;1759736011300856320;450231;24
200.17.202.6;45569;1759736011194879506;1759736011399456512;450232;24
200.17.202.6;45569;1759736011294876268;1759736011499404544;450233;24
200.17.202.6;45569;1759736011394876179;1759736011599461632;450234;24
200.17.202.6;45569;1759736011494865572;1759736011699479296;450235;24
200.17.202.6;45569;1759736011594886345;1759736011799436800;450236;24
200.17.202.6;45569;1759736011694875953;1759736011899459328;450237;24
200.17.202.6;45569;1759736011794885205;1759736011999421440;450238;24
200.17.202.6;45569;1759736011894865182;1759736012099483136;450239;24
200.17.202.6;45569;1759736011994881464;1759736012199471360;450240;24
200.17.202.6;45569;1759736012094858757;1759736012299420160;450241;24
200.17.202.6;45569;1759736012194879580;1759736012399390976;450242;24
200.17.202.6;45569;1759736012294875130;1759736012499441920;450243;24
200.17.202.6;45569;1759736012394876946;1759736012599414784;450244;24
200.17.202.6;45569;1759736012494876189;1759736012699380736;450245;24
200.17.202.6;45569;1759736012594886421;1759736012799408896;450246;24
200.17.202.6;45569;1759736012694873509;1759736012899409920;450247;24
200.17.202.6;45569;1759736012794858310;1759736012999462144;450248;24
200.17.202.6;45569;1759736012894884773;1759736013099414528;450249;24
200.17.202.6;45569;1759736012994869895;1759736013199398400;450250;24
200.17.202.6;45569;1759736013094874174;1759736013299457280;450251;24
200.17.202.6;45569;1759736013194880636;1759736013399475968;450252;24
200.17.202.6;45569;1759736013294883385;1759736013499466752;450253;24
200.17.202.6;45569;1759736013394884317;1759736013599363584;450254;24
200.17.202.6;45569;1759736013494908152;1759736013699426560;450255;24
200.17.202.6;45569;1759736013594889105;1759736013799436288;450256;24
200.17.202.6;45569;1759736013694860358;1759736013899383040;450257;24
200.17.202.6;45569;1759736013794880830;1759736013999464960;450258;24
