CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
200.17.202.6;45569;1759756039294852995;1759756039499623936;650513;24
200.17.202.6;45569;1759756039394855946;1759756039599658752;650514;24
200.17.202.6;45569;1759756039494879736;1759756039699704832;650515;24
200.17.202.6;45569;1759756039594870546;1759756039799682560;650516;24
200.17.202.6;45569;1759756039694865717;1759756039899620608;650517;24
200.17.202.6;45569;1759756039794888818;1759756039999695104;650518;24
200.17.202.6;45569;1759756039894844866;1759756040099697920;650519;24
200.17.202.6;45569;1759756039994885552;1759756040199692032;650520;24
200.17.202.6;45569;1759756040094859151;1759756040299638016;650521;24
200.17.202.6;45569;1759756040194842099;1759756040399624704;650522;24
200.17.202.6;45569;1759756040294851628;1759756040499612928;650523;24
200.17.202.6;45569;1759756040394864637;1759756040599624704;650524;24
200.17.202.6;45569;1759756040494865126;1759756040699647744;650525;24
200.17.202.6;45569;1759756040594866257;1759756040799643904;650526;24
200.17.202.6;45569;1759756040694887506;1759756040899682304;650527;24
200.17.202.6;45569;1759756040794878420;1759756040999657216;650528;24
200.17.202.6;45569;1759756040894875149;1759756041099657216;650529;24
200.17.202.6;45569;1759756040994853697;1759756041199643392;650530;24
200.17.202.6;45569;1759756041094885442;1759756041299684352;650531;24
200.17.202.6;45569;1759756041194863149;1759756041399660288;650532;24
200.17.202.6;45569;1759756041294862178;1759756041499638784;650533;24
200.17.202.6;45569;1759756041394877017;1759756041599657984;650534;24
200.17.202.6;45569;1759756041494879767;1759756041699676672;650535;24
200.17.202.6;45569;1759756041594853317;1759756041799663360;650536;24
200.17.202.6;45569;1759756041694849178;1759756041899665152;650537;24
200.17.202.6;45569;1759756041794879797;1759756041999696896;650538;24
200.17.202.6;45569;1759756041894891867;1759756042099662080;650539;24
200.17.202.6;45569;1759756041994850218;1759756042199639040;650540;24
200.17.202.6;45569;1759756042094861397;1759756042299625472;650541;24
200.17.202.6;45569;1759756042194867709;1759756042399657472;650542;24
200.17.202.6;45569;1759756042294873947;1759756042499687680;650543;24
200.17.202.6;45569;1759756042394845268;1759756042599584000;650544;24
200.17.202.6;45569;1759756042494861347;1759756042699629312;650545;24
200.17.202.6;45569;1759756042594838787;1759756042799910144;650546;24
200.17.202.6;45569;1759756042694850389;1759756042899655680;650547;24
