CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
3.8.48.89;38843;1760836425493821571;1760836425531660407;350000;10
3.8.48.89;38843;1760836425593816601;1760836425631665390;350001;10
3.8.48.89;38843;1760836425693819663;1760836425731668750;350002;10
3.8.48.89;38843;1760836425793811020;1760836425831669296;350003;10
3.8.48.89;38843;1760836425893819377;1760836425931613892;350004;10
3.8.48.89;38843;1760836425993812714;1760836426031647854;350005;10
3.8.48.89;38843;1760836426093818524;1760836426131626979;350006;10
3.8.48.89;38843;1760836426193812636;1760836426231637400;350007;10
3.8.48.89;38843;1760836426293815811;1760836426331640831;350008;10
3.8.48.89;38843;1760836426393816861;1760836426431641563;350009;10
3.8.48.89;38843;1760836426493816646;1760836426531664836;350010;10
3.8.48.89;38843;1760836426593827066;1760836426631661716;350011;10
3.8.48.89;38843;1760836426693814536;1760836426731646682;350012;10
3.8.48.89;38843;1760836426793817410;1760836426831650864;350013;10
3.8.48.89;38843;1760836426893813536;1760836426931663002;350014;10
3.8.48.89;38843;1760836426993815083;1760836427031646416;350015;10
3.8.48.89;38843;1760836427093819458;1760836427131653356;350016;10
3.8.48.89;38843;1760836427193888860;1760836427231723935;350017;10
3.8.48.89;38843;1760836427293814190;1760836427331645449;350018;10
3.8.48.89;38843;1760836427393817493;1760836427431658238;350019;10
3.8.48.89;38843;1760836427493820605;1760836427531652803;350020;10
3.8.48.89;38843;1760836427593809068;1760836427631647038;350021;10
3.8.48.89;38843;1760836427693816751;1760836427731663869;350022;10
3.8.48.89;38843;1760836427793817930;1760836427831662553;350023;10
3.8.48.89;38843;1760836427893814784;1760836427931657659;350024;10
3.8.48.89;38843;1760836427993812211;1760836428031647033;350025;10
3.8.48.89;38843;1760836428093804203;1760836428131610244;350026;10
3.8.48.89;38843;1760836428193803934;1760836428231623837;350027;10
3.8.48.89;38843;1760836428293814697;1760836428331643815;350028;10
3.8.48.89;38843;1760836428393828236;1760836428431670407;350029;10
3.8.48.89;38843;1760836428493812565;1760836428531639613;350030;10
3.8.48.89;38843;1760836428593814720;1760836428631647808;350031;10
3.8.48.89;38843;1760836428693810448;1760836428731626699;350032;10
3.8.48.89;38843;1760836428793814174;1760836428831715651;350033;10
3.8.48.89;38843;1760836428893811970;1760836428931642869;350034;10
3.8.48.89;38843;1760836428993815318;1760836429031649482;350035;10
3.8.48.89;38843;1760836429093820415;1760836429131641460;350036;10
3.8.48.89;38843;1760836429193825058;1760836429231654359;350037;10
3.8.48.89;38843;1760836429293820439;1760836429331644346;350038;10
3.8.48.89;38843;1760836429393814597;1760836429431663670;350039;10
3.8.48.89;38843;1760836429493813421;1760836429531638210;350040;10
3.8.48.89;38843;1760836429593834637;1760836429631657124;350041;10
3.8.48.89;38843;1760836429693824825;1760836429731659452;350042;10
3.8.48.89;38843;1760836429793817775;1760836429831647523;350043;10
3.8.48.89;38843;1760836429893819327;1760836429931654540;350044;10
3.8.48.89;38843;1760836429993811868;1760836430031645105;350045;10
3.8.48.89;38843;1760836430093822587;1760836430131650877;350046;10
3.8.48.89;38843;1760836430193812604;1760836430231661119;350047;10
3.8.48.89;38843;1760836430293815504;1760836430331633202;350048;10
3.8.48.89;38843;1760836430393814137;1760836430431646828;350049;10
3.8.48.89;38843;1760836430493813897;1760836430531642581;350050;10
3.8.48.89;38843;1760836430593812856;1760836430631638125;350051;10
3.8.48.89;38843;1760836430693808114;1760836430731629464;350052;10
3.8.48.89;38843;1760836430793812453;1760836430831650223;350053;10
3.8.48.89;38843;1760836430893819853;1760836430931622114;350054;10
3.8.48.89;38843;1760836430993810607;1760836431031650707;350055;10
3.8.48.89;38843;1760836431093813744;1760836431131632780;350056;10
3.8.48.89;38843;1760836431193811331;1760836431231638162;350057;10
