CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
3.8.48.89;38843;1760846425493808784;1760846425532112154;450000;12
3.8.48.89;38843;1760846425593812841;1760846425632144816;450001;12
3.8.48.89;38843;1760846425693812448;1760846425732152823;450002;12
3.8.48.89;38843;1760846425793813123;1760846425832144342;450003;12
3.8.48.89;38843;1760846425893810221;1760846425932152608;450004;12
3.8.48.89;38843;1760846425993817986;1760846426032153400;450005;12
3.8.48.89;38843;1760846426093814516;1760846426132130900;450006;12
3.8.48.89;38843;1760846426193807404;1760846426232144444;450007;12
3.8.48.89;38843;1760846426293810090;1760846426332165805;450008;12
3.8.48.89;38843;1760846426393818681;1760846426432170610;450009;12
3.8.48.89;38843;1760846426493822846;1760846426532159895;450010;12
3.8.48.89;38843;1760846426593813587;1760846426632146744;450011;12
3.8.48.89;38843;1760846426693816095;1760846426732146583;450012;12
3.8.48.89;38843;1760846426793821328;1760846426832158623;450013;12
3.8.48.89;38843;1760846426893822414;1760846426932170978;450014;12
3.8.48.89;38843;1760846426993822168;1760846427032160527;450015;12
3.8.48.89;38843;1760846427093814144;1760846427132189704;450016;12
3.8.48.89;38843;1760846427193807663;1760846427232149922;450017;12
3.8.48.89;38843;1760846427293811951;1760846427332169062;450018;12
3.8.48.89;38843;1760846427393808523;1760846427432146643;450019;12
3.8.48.89;38843;1760846427493811843;1760846427532144493;450020;12
3.8.48.89;38843;1760846427593809029;1760846427632148827;450021;12
3.8.48.89;38843;1760846427693818259;1760846427732159903;450022;12
3.8.48.89;38843;1760846427793826348;1760846427832173817;450023;12
3.8.48.89;38843;1760846427893809702;1760846427932253181;450024;12
3.8.48.89;38843;1760846427993807376;1760846428032141680;450025;12
3.8.48.89;38843;1760846428093817784;1760846428132127330;450026;12
3.8.48.89;38843;1760846428193803752;1760846428232143459;450027;12
3.8.48.89;38843;1760846428293823921;1760846428332162938;450028;12
3.8.48.89;38843;1760846428393812632;1760846428432144657;450029;12
3.8.48.89;38843;1760846428493812022;1760846428532157208;450030;12
3.8.48.89;38843;1760846428593821939;1760846428632165876;450031;12
3.8.48.89;38843;1760846428693814730;1760846428732165319;450032;12
3.8.48.89;38843;1760846428793814318;1760846428832167912;450033;12
3.8.48.89;38843;1760846428893818420;1760846428932163672;450034;12
3.8.48.89;38843;1760846428993821516;1760846429032158442;450035;12
3.8.48.89;38843;1760846429093822922;1760846429132159895;450036;12
3.8.48.89;38843;1760846429193812682;1760846429232153205;450037;12
3.8.48.89;38843;1760846429293823289;1760846429332154156;450038;12
3.8.48.89;38843;1760846429393811490;1760846429432154983;450039;12
3.8.48.89;38843;1760846429493812695;1760846429532175688;450040;12
3.8.48.89;38843;1760846429593821620;1760846429632164166;450041;12
3.8.48.89;38843;1760846429693814656;1760846429732168919;450042;12
3.8.48.89;38843;1760846429793811242;1760846429832148672;450043;12
3.8.48.89;38843;1760846429893813498;1760846429932183316;450044;12
3.8.48.89;38843;1760846429993810014;1760846430032155002;450045;12
3.8.48.89;38843;1760846430093812351;1760846430132157680;450046;12
3.8.48.89;38843;1760846430193811613;1760846430232144883;450047;12
3.8.48.89;38843;1760846430293823135;1760846430332174906;450048;12
3.8.48.89;38843;1760846430393813672;1760846430432162151;450049;12
3.8.48.89;38843;1760846430493810118;1760846430532139908;450050;12
3.8.48.89;38843;1760846430593810168;1760846430632150051;450051;12
3.8.48.89;38843;1760846430693810175;1760846430732125506;450052;12
3.8.48.89;38843;1760846430793825128;1760846430832160095;450053;12
3.8.48.89;38843;1760846430893815282;1760846430932138639;450054;12
3.8.48.89;38843;1760846430993815368;1760846431032162946;450055;12
3.8.48.89;38843;1760846431093815159;1760846431132158749;450056;12
3.8.48.89;38843;1760846431193807986;1760846431232151043;450057;12
3.8.48.89;38843;1760846431293812918;1760846431332158169;450058;12
3.8.48.89;38843;1760846431393810011;1760846431432172674;450059;12
3.8.48.89;38843;1760846431493821518;1760846431532153975;450060;12
3.8.48.89;38843;1760846431593808833;1760846431632143020;450061;12
3.8.48.89;38843;1760846431693810769;1760846431732144018;450062;12
3.8.48.89;38843;1760846431793809678;1760846431832146692;450063;12
3.8.48.89;38843;1760846431893803327;1760846431932144891;450064;12
3.8.48.89;38843;1760846431993811749;1760846432032149656;450065;12
3.8.48.89;38843;1760846432093812499;1760846432132119734;450066;12
3.8.48.89;38843;1760846432193812616;1760846432232142950;450067;12
3.8.48.89;38843;1760846432293805642;1760846432332138782;450068;12
3.8.48.89;38843;1760846432393816871;1760846432432245683;450069;12
3.8.48.89;38843;1760846432493808791;1760846432532145117;450070;12
3.8.48.89;38843;1760846432593822714;1760846432632160518;450071;12
3.8.48.89;38843;1760846432693811448;1760846432732144012;450072;12
3.8.48.89;38843;1760846432793823639;1760846432832156767;450073;12
3.8.48.89;38843;1760846432893814820;1760846432932148355;450074;12
3.8.48.89;38843;1760846432993815877;1760846433032150714;450075;12
3.8.48.89;38843;1760846433093821058;1760846433132170305;450076;12
3.8.48.89;38843;1760846433193812166;1760846433232150427;450077;12
3.8.48.89;38843;1760846433293819956;1760846433332156836;450078;12
3.8.48.89;38843;1760846433393820827;1760846433432166220;450079;12
3.8.48.89;38843;1760846433493821953;1760846433532168404;450080;12
3.8.48.89;38843;1760846433593809835;1760846433632139951;450081;12
3.8.48.89;38843;1760846433693803887;1760846433732130806;450082;12
3.8.48.89;38843;1760846433793819353;1760846433832142910;450083;12
3.8.48.89;38843;1760846433893814567;1760846433932162085;450084;12
3.8.48.89;38843;1760846433993823162;1760846434032154444;450085;12
3.8.48.89;38843;1760846434093824617;1760846434132145176;450086;12
