CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
3.8.48.89;38843;1760851425493822174;1760851425532243250;500000;10
3.8.48.89;38843;1760851425593817276;1760851425632234264;500001;10
3.8.48.89;38843;1760851425693870909;1760851425732289156;500002;10
3.8.48.89;38843;1760851425793810856;1760851425832241965;500003;10
3.8.48.89;38843;1760851425893819114;1760851425932242037;500004;10
3.8.48.89;38843;1760851425993889207;1760851426032324631;500005;10
3.8.48.89;38843;1760851426093813742;1760851426132278118;500006;10
3.8.48.89;38843;1760851426193816969;1760851426232262354;500007;10
3.8.48.89;38843;1760851426293825423;1760851426332251268;500008;10
3.8.48.89;38843;1760851426393811069;1760851426432241257;500009;10
3.8.48.89;38843;1760851426493811809;1760851426532237014;500010;10
3.8.48.89;38843;1760851426593816103;1760851426632248400;500011;10
3.8.48.89;38843;1760851426693812579;1760851426732282049;500012;10
3.8.48.89;38843;1760851426793815758;1760851426832242658;500013;10
3.8.48.89;38843;1760851426893813459;1760851426932250073;500014;10
3.8.48.89;38843;1760851426993809154;1760851427032220841;500015;10
3.8.48.89;38843;1760851427093821155;1760851427132291482;500016;10
3.8.48.89;38843;1760851427193825234;1760851427232234330;500017;10
3.8.48.89;38843;1760851427293817580;1760851427332275794;500018;10
3.8.48.89;38843;1760851427393826717;1760851427432244361;500019;10
3.8.48.89;38843;1760851427493814178;1760851427532237536;500020;10
3.8.48.89;38843;1760851427593812658;1760851427632237532;500021;10
3.8.48.89;38843;1760851427693808378;1760851427732269140;500022;10
3.8.48.89;38843;1760851427793816031;1760851427832228328;500023;10
3.8.48.89;38843;1760851427893817545;1760851427932202824;500024;10
3.8.48.89;38843;1760851427993821073;1760851428032260132;500025;10
3.8.48.89;38843;1760851428093819443;1760851428132217802;500026;10
3.8.48.89;38843;1760851428193809579;1760851428232231550;500027;10
3.8.48.89;38843;1760851428293817220;1760851428332246319;500028;10
3.8.48.89;38843;1760851428393811576;1760851428432265843;500029;10
3.8.48.89;38843;1760851428493814820;1760851428532240523;500030;10
3.8.48.89;38843;1760851428593816526;1760851428632261363;500031;10
3.8.48.89;38843;1760851428693813011;1760851428732240323;500032;10
3.8.48.89;38843;1760851428793816771;1760851428832249719;500033;10
3.8.48.89;38843;1760851428893814114;1760851428932234948;500034;10
3.8.48.89;38843;1760851428993817439;1760851429032243154;500035;10
3.8.48.89;38843;1760851429093811528;1760851429132244452;500036;10
3.8.48.89;38843;1760851429193811239;1760851429232229168;500037;10
3.8.48.89;38843;1760851429293811606;1760851429332433327;500038;10
3.8.48.89;38843;1760851429393811958;1760851429432280924;500039;10
3.8.48.89;38843;1760851429493810856;1760851429532248061;500040;10
3.8.48.89;38843;1760851429593883046;1760851429632315110;500041;10
3.8.48.89;38843;1760851429693808793;1760851429732233778;500042;10
3.8.48.89;38843;1760851429793809580;1760851429832224882;500043;10
3.8.48.89;38843;1760851429893809595;1760851429932244996;500044;10
3.8.48.89;38843;1760851429993810227;1760851430032239831;500045;10
3.8.48.89;38843;1760851430093816838;1760851430132243374;500046;10
3.8.48.89;38843;1760851430193809822;1760851430232252247;500047;10
3.8.48.89;38843;1760851430293812069;1760851430332247484;500048;10
3.8.48.89;38843;1760851430393808205;1760851430432219103;500049;10
3.8.48.89;38843;1760851430493807274;1760851430532334540;500050;10
3.8.48.89;38843;1760851430593811469;1760851430632237961;500051;10
3.8.48.89;38843;1760851430693814392;1760851430732250647;500052;10
3.8.48.89;38843;1760851430793804077;1760851430832252768;500053;10
3.8.48.89;38843;1760851430893802562;1760851430932198220;500054;10
3.8.48.89;38843;1760851430993818051;1760851431032252140;500055;10
3.8.48.89;38843;1760851431093818453;1760851431132238201;500056;10
3.8.48.89;38843;1760851431193811555;1760851431232256534;500057;10
3.8.48.89;38843;1760851431293815488;1760851431332243138;500058;10
3.8.48.89;38843;1760851431393820224;1760851431432248452;500059;10
3.8.48.89;38843;1760851431493821454;1760851431532261783;500060;10
3.8.48.89;38843;1760851431593820537;1760851431632239191;500061;10
3.8.48.89;38843;1760851431693813766;1760851431732237040;500062;10
3.8.48.89;38843;1760851431793821064;1760851431832236987;500063;10
3.8.48.89;38843;1760851431893809914;1760851431932227299;500064;10
3.8.48.89;38843;1760851431993811727;1760851432032244223;500065;10
3.8.48.89;38843;1760851432093818499;1760851432132232244;500066;10
3.8.48.89;38843;1760851432193805287;1760851432232256067;500067;10
3.8.48.89;38843;1760851432293820126;1760851432332250737;500068;10
3.8.48.89;38843;1760851432393821678;1760851432432246421;500069;10
3.8.48.89;38843;1760851432493820790;1760851432532235038;500070;10
3.8.48.89;38843;1760851432593811476;1760851432632231239;500071;10
3.8.48.89;38843;1760851432693809442;1760851432732226972;500072;10
3.8.48.89;38843;1760851432793809168;1760851432832293156;500073;10
3.8.48.89;38843;1760851432893817118;1760851432932248631;500074;10
3.8.48.89;38843;1760851432993811068;1760851433032250732;500075;10
3.8.48.89;38843;1760851433093809615;1760851433132192423;500076;10
3.8.48.89;38843;1760851433193812320;1760851433232233015;500077;10
3.8.48.89;38843;1760851433293871174;1760851433332283284;500078;10
3.8.48.89;38843;1760851433393809621;1760851433432225821;500079;10
3.8.48.89;38843;1760851433493822248;1760851433532239548;500080;10
3.8.48.89;38843;1760851433593820216;1760851433632264170;500081;10
3.8.48.89;38843;1760851433693813519;1760851433732239248;500082;10
3.8.48.89;38843;1760851433793812463;1760851433832244255;500083;10
3.8.48.89;38843;1760851433893829079;1760851433932258947;500084;10
3.8.48.89;38843;1760851433993813361;1760851434032230809;500085;10
3.8.48.89;38843;1760851434093811693;1760851434132213956;500086;10
3.8.48.89;38843;1760851434193808201;1760851434232257549;500087;10
3.8.48.89;38843;1760851434293811994;1760851434332214899;500088;10
3.8.48.89;38843;1760851434393810031;1760851434432231062;500089;10
3.8.48.89;38843;1760851434493810727;1760851434532318307;500090;10
3.8.48.89;38843;1760851434593823692;1760851434632253076;500091;10
3.8.48.89;38843;1760851434693806360;1760851434732234887;500092;10
3.8.48.89;38843;1760851434793821215;1760851434832248537;500093;10
3.8.48.89;38843;1760851434893806711;1760851434932219640;500094;10
3.8.48.89;38843;1760851434993811537;1760851435032255425;500095;10
3.8.48.89;38843;1760851435093810575;1760851435132252822;500096;10
3.8.48.89;38843;1760851435193819641;1760851435232251807;500097;10
3.8.48.89;38843;1760851435293808124;1760851435332231182;500098;10
3.8.48.89;38843;1760851435393820231;1760851435432255604;500099;10
3.8.48.89;38843;1760851435493811726;1760851435532235836;500100;10
3.8.48.89;38843;1760851435593815068;1760851435632230787;500101;10
3.8.48.89;38843;1760851435693813308;1760851435732230713;500102;10
3.8.48.89;38843;1760851435793813404;1760851435832249015;500103;10
3.8.48.89;38843;1760851435893807502;1760851435932232535;500104;10
3.8.48.89;38843;1760851435993820134;1760851436032242215;500105;10
3.8.48.89;38843;1760851436093800665;1760851436132198117;500106;10
3.8.48.89;38843;1760851436193808128;1760851436232229208;500107;10
3.8.48.89;38843;1760851436293816470;1760851436332227179;500108;10
3.8.48.89;38843;1760851436393818167;1760851436432250590;500109;10
3.8.48.89;38843;1760851436493815857;1760851436532229892;500110;10
3.8.48.89;38843;1760851436593816847;1760851436632241310;500111;10
3.8.48.89;38843;1760851436693819321;1760851436732242478;500112;10
3.8.48.89;38843;1760851436793818957;1760851436832244333;500113;10
3.8.48.89;38843;1760851436893809651;1760851436932233662;500114;10
3.8.48.89;38843;1760851436993813752;1760851437032247960;500115;10
3.8.48.89;38843;1760851437093812238;1760851437132235381;500116;10
3.8.48.89;38843;1760851437193815449;1760851437232241048;500117;10
3.8.48.89;38843;1760851437293809526;1760851437332233143;500118;10
3.8.48.89;38843;1760851437393818775;1760851437432244014;500119;10
3.8.48.89;38843;1760851437493818070;1760851437532239434;500120;10
3.8.48.89;38843;1760851437593819758;1760851437632241129;500121;10
3.8.48.89;38843;1760851437693822258;1760851437732313894;500122;10
3.8.48.89;38843;1760851437793814113;1760851437832238027;500123;10
3.8.48.89;38843;1760851437893814330;1760851437932244589;500124;10
3.8.48.89;38843;1760851437993816091;1760851438032232925;500125;10
3.8.48.89;38843;1760851438093847573;1760851438132275639;500126;10
3.8.48.89;38843;1760851438193809916;1760851438232234094;500127;10
3.8.48.89;38843;1760851438293813452;1760851438332231314;500128;10
3.8.48.89;38843;1760851438393814863;1760851438432252343;500129;10
3.8.48.89;38843;1760851438493819498;1760851438532247842;500130;10
3.8.48.89;38843;1760851438593812812;1760851438632236265;500131;10
3.8.48.89;38843;1760851438693809906;1760851438732216023;500132;10
3.8.48.89;38843;1760851438793819615;1760851438832239120;500133;10
3.8.48.89;38843;1760851438893808241;1760851438932209453;500134;10
3.8.48.89;38843;1760851438993808711;1760851439032225892;500135;10
3.8.48.89;38843;1760851439093812764;1760851439132232241;500136;10
3.8.48.89;38843;1760851439193812562;1760851439232240078;500137;10
3.8.48.89;38843;1760851439293809742;1760851439332220186;500138;10
3.8.48.89;38843;1760851439393813336;1760851439432227263;500139;10
3.8.48.89;38843;1760851439493818455;1760851439532250904;500140;10
3.8.48.89;38843;1760851439593825091;1760851439632267235;500141;10
3.8.48.89;38843;1760851439693812265;1760851439732242687;500142;10
3.8.48.89;38843;1760851439793808057;1760851439832222395;500143;10
3.8.48.89;38843;1760851439893800298;1760851439932228913;500144;10
3.8.48.89;38843;1760851439993808252;1760851440032248752;500145;10
3.8.48.89;38843;1760851440093971125;1760851440132395015;500146;10
3.8.48.89;38843;1760851440193864277;1760851440232291274;500147;10
3.8.48.89;38843;1760851440293825559;1760851440332256319;500148;10
3.8.48.89;38843;1760851440393816255;1760851440432251674;500149;10
