sequence_number,time_taken_to_correct_ms
5166,0.053169
5175,0.051348
5176,0.226649
5207,0.248746
5241,0.008042
5248,0.001327
5250,0.031755
5256,0.086707
5273,0.042507
5287,0.017421
5294,0.050134
5305,0.57899
5334,0.23359
5348,0.011258
5378,0.017925
5380,0.018216
5389,0.007226
5393,0.011591
5416,0.008762
5421,0.003009
5439,0.005915
5461,0.014509
5464,0.03801
5472,0.002418
5479,0.078865
5510,0.005172
5514,0.069088
5516,0.039516
5527,0.013678
5533,9.5e-05
5544,0.013208
5550,0.031248
5558,0.088729
5564,0.054567
5575,0.011355
5576,0.021638
5600,0.00181
5609,0.004029
5618,0.002146
5621,0.048454
5626,0.002761
5627,0.067743
5646,0.03804
5649,0.025327
5678,0.020558
5695,0.027681
5700,0.11842
5730,0.00477
5740,0.000839
5742,0.012182
5745,0.013746
5746,0.00406
5764,2.897673
5799,0.121863
5826,0.047665
5848,0.026092
5852,0.007498
5864,0.038202
5889,0.002832
5891,0.028282
5909,0.246978
5925,0.028711
5950,0.065646
5954,0.252485
5972,0.014422
5982,0.12856
5990,0.026539
6004,0.004617
6030,0.029124
6045,0.028829
6057,0.003056
6059,0.002477
6061,0.017994
6064,0.283262
6074,0.079106
6106,0.045289
6129,0.000574
6134,0.001159
6135,0.020688
6158,0.025245
6160,0.180818
6170,0.425256
6198,0.002521
6227,0.064837
6236,0.026236
6243,0.03508
6251,0.039346
6265,0.016615
6279,0.013492
6302,0.003037
6308,0.015429
6325,0.060253
6347,0.003587
6355,0.264763
6376,0.057711
6386,0.006234
6387,0.152469
6390,0.017841
6408,0.021895
6418,0.099266
6427,0.016985
6451,0.059267
6488,0.022064
6507,0.003628
6519,0.009092
6538,0.007068
6547,0.008942
6552,0.000424
6553,0.031664
6569,0.00112
6579,0.040053
6606,0.005441
6611,0.005279
6620,4.8e-05
6622,0.004303
6625,0.037661
6640,0.724524
6662,0.07699
6691,0.027721
6696,0.032773
6707,0.015897
6714,0.000671
6739,0.000876
6741,0.002807
6744,0.008709
6751,0.07246
6762,0.008404
6769,0.060492
6781,0.116467
6803,0.000761
6818,0.009569
6827,0.144139
6853,0.010173
6858,0.001713
6864,0.048457
6897,0.006992
6903,0.011054
6915,0.025853
6924,0.013899
6928,0.019428
6964,0.053542
6966,0.063516
6981,0.010624
6986,0.011028
6993,0.119936
7002,0.022427
7012,0.118099
7014,0.243649
7050,0.006725
7066,0.006822
7087,0.013336
7093,0.020624
7111,0.000794
7130,0.007944
7134,0.013333
7166,0.014465
7170,0.003491
7187,0.010183
7190,0.003201
7202,0.005259
7204,0.021349
7220,0.067517
7260,0.054577
7282,0.000901
7297,0.005798
7319,0.030664
7334,0.00311
7347,0.032045
7367,0.005944
7378,0.001017
7387,0.002578
7390,0.004187
7409,0.002955
7431,0.001247
7441,0.002475
7444,0.003556
7450,0.001916
7457,0.060172
7471,0.00122
7473,0.020322
7490,0.008637
7511,0.006924
7523,0.018746
7530,0.000748
7532,0.003516
7537,0.041569
7547,0.017218
7564,0.135708
7575,0.061851
7580,0.059601
7589,0.016777
7599,0.003733
7605,0.067495
7614,0.013624
7615,0.014021
7630,0.006341
7634,0.025867
7664,0.012382
7674,0.011329
7676,0.008962
7686,0.000689
7704,0.022584
7709,0.010815
7721,0.011201
7729,0.002974
7738,0.094253
7762,0.089276
7764,0.00952
7795,0.026742
7804,0.008412
7806,0.022097
7827,0.031594
7838,0.016715
7839,0.027387
7844,0.30137
7865,0.015198
7870,0.098801
7875,0.007096
7876,0.040769
7881,0.056734
7900,0.025494
7909,0.10807
7918,0.013523
7945,0.005139
7954,0.011903
7967,0.000934
7973,0.006144
7986,0.03803
8005,0.005113
8014,0.009902
8021,0.00726
8028,0.000303
8044,0.002596
8053,0.019386
8059,0.053958
8114,0.077098
8123,0.004671
8137,0.006103
8149,0.049732
8153,0.005709
8164,0.208903
8179,0.125696
8181,0.020023
8186,0.011923
8198,0.113004
8215,0.032646
8227,0.017593
8244,0.0042
8265,0.009051
8272,0.022396
8284,0.000584
8304,0.002933
8325,0.007025
8335,0.005559
8349,0.008317
8361,0.003293
8362,0.016131
8368,0.005013
8377,0.014935
8383,0.008876
8386,0.0022
8395,0.05354
8404,0.034499
8435,0.001887
8453,0.00344
8456,0.060928
8473,0.138044
8487,0.000955
8509,0.013699
8533,0.00326
8538,0.044095
8562,0.039344
8565,0.013223
8567,0.017133
8603,0.009816
8609,0.001396
8612,0.004746
8629,0.020415
8643,0.004275
8650,0.067573
8657,0.017323
8665,0.020887
8673,0.003895
8694,0.006104
8698,0.060721
8709,0.08825
8740,0.001845
8748,0.007047
8758,0.039391
8763,0.000701
8764,1.820023
8805,0.009903
8808,0.079613
8842,0.00918
8846,0.039107
8861,0.000722
8862,0.04549
8910,0.0003
8916,0.008745
8934,0.111334
8948,0.00064
8959,0.006001
8971,0.021415
8979,0.010646
8989,0.001032
9010,0.034093
9019,0.002192
9021,0.037565
9033,0.111671
9042,0.007624
9067,0.002708
9072,0.055606
9102,0.006567
9127,0.024763
9131,0.013054
9183,0.000857
