CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
200.17.202.34;60920;1745007438677990418;1745007438678479104;700000;0
200.17.202.34;60920;1745007438777985188;1745007438778486016;700001;0
200.17.202.34;60920;1745007438878033957;1745007438878505728;700002;0
200.17.202.34;60920;1745007438977973589;1745007438978457088;700003;0
200.17.202.34;60920;1745007439078047718;1745007439078516480;700004;0
200.17.202.34;60920;1745007439178019070;1745007439178529024;700005;0
200.17.202.34;60920;1745007439278035709;1745007439278496768;700006;0
200.17.202.34;60920;1745007439377990634;1745007439378494720;700007;0
200.17.202.34;60920;1745007439478002441;1745007439478538752;700008;0
200.17.202.34;60920;1745007439578015950;1745007439578468864;700009;0
200.17.202.34;60920;1745007439678046878;1745007439678573824;700010;0
200.17.202.34;60920;1745007439778010646;1745007439778450432;700011;0
200.17.202.34;60920;1745007439878039066;1745007439878450688;700012;0
200.17.202.34;60920;1745007439977997914;1745007439978393600;700013;0
200.17.202.34;60920;1745007440078044602;1745007440078562048;700014;0
200.17.202.34;60920;1745007440177998015;1745007440178428928;700015;0
200.17.202.34;60920;1745007440277980183;1745007440278449920;700016;0
200.17.202.34;60920;1745007440377971688;1745007440378392064;700017;0
200.17.202.34;60920;1745007440477991981;1745007440478459904;700018;0
200.17.202.34;60920;1745007440578039479;1745007440578522880;700019;0
200.17.202.34;60920;1745007440677998727;1745007440678492928;700020;0
200.17.202.34;60920;1745007440778001463;1745007440778442240;700021;0
200.17.202.34;60920;1745007440877990851;1745007440878347264;700022;0
200.17.202.34;60920;1745007440977976119;1745007440978477824;700023;0
200.17.202.34;60920;1745007441078012325;1745007441078510336;700024;0
200.17.202.34;60920;1745007441178001230;1745007441178424064;700025;0
200.17.202.34;60920;1745007441278034569;1745007441278543616;700026;0
200.17.202.34;60920;1745007441378052815;1745007441378526976;700027;0
200.17.202.34;60920;1745007441478023253;1745007441478473472;700028;0
200.17.202.34;60920;1745007441578007951;1745007441578411776;700029;0
200.17.202.34;60920;1745007441678012350;1745007441678395904;700030;0
200.17.202.34;60920;1745007441777984886;1745007441778340096;700031;0
200.17.202.34;60920;1745007441877980224;1745007441878385408;700032;0
200.17.202.34;60920;1745007441977985472;1745007441978305536;700033;0
200.17.202.34;60920;1745007442078022026;1745007442078400256;700034;0
200.17.202.34;60920;1745007442178057374;1745007442178486272;700035;0
200.17.202.34;60920;1745007442278034977;1745007442278450688;700036;0
200.17.202.34;60920;1745007442378055026;1745007442378498048;700037;0
200.17.202.34;60920;1745007442478029827;1745007442478388736;700038;0
200.17.202.34;60920;1745007442578023885;1745007442578477312;700039;0
200.17.202.34;60920;1745007442678046746;1745007442678554624;700040;0
200.17.202.34;60920;1745007442778032055;1745007442778493440;700041;0
200.17.202.34;60920;1745007442878050653;1745007442878598656;700042;0
200.17.202.34;60920;1745007442977990911;1745007442978442240;700043;0
200.17.202.34;60920;1745007443078016380;1745007443078499840;700044;0
200.17.202.34;60920;1745007443178051938;1745007443178564608;700045;0
200.17.202.34;60920;1745007443278009123;1745007443278507008;700046;0
200.17.202.34;60920;1745007443378077392;1745007443378583552;700047;0
200.17.202.34;60920;1745007443478001602;1745007443478449920;700048;0
200.17.202.34;60920;1745007443578033728;1745007443578526976;700049;0
200.17.202.34;60920;1745007443678006432;1745007443678499840;700050;0
200.17.202.34;60920;1745007443778002490;1745007443778441472;700051;0
200.17.202.34;60920;1745007443878039965;1745007443878464000;700052;0
200.17.202.34;60920;1745007443978063874;1745007443978479872;700053;0
200.17.202.34;60920;1745007444078056354;1745007444078513152;700054;0
200.17.202.34;60920;1745007444178032731;1745007444178398208;700055;0
200.17.202.34;60920;1745007444278032894;1745007444278467072;700056;0
200.17.202.34;60920;1745007444378042722;1745007444378422016;700057;0
