CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
200.17.202.34;60920;1744982438677963170;1744982438678163200;450000;0
200.17.202.34;60920;1744982438777970013;1744982438778209792;450001;0
200.17.202.34;60920;1744982438877975459;1744982438878199552;450002;0
200.17.202.34;60920;1744982438977992423;1744982438978212608;450003;0
200.17.202.34;60920;1744982439077969866;1744982439078188800;450004;0
200.17.202.34;60920;1744982439177976450;1744982439178221056;450005;0
200.17.202.34;60920;1744982439277977233;1744982439278186752;450006;0
200.17.202.34;60920;1744982439377972959;1744982439378184192;450007;0
200.17.202.34;60920;1744982439477965526;1744982439478201856;450008;0
200.17.202.34;60920;1744982439577976787;1744982439578232832;450009;0
200.17.202.34;60920;1744982439677985956;1744982439678205184;450010;0
200.17.202.34;60920;1744982439777971821;1744982439778238976;450011;0
200.17.202.34;60920;1744982439877962290;1744982439878197504;450012;0
200.17.202.34;60920;1744982439977975334;1744982439978179840;450013;0
200.17.202.34;60920;1744982440077960531;1744982440078194432;450014;0
200.17.202.34;60920;1744982440177976395;1744982440178224896;450015;0
200.17.202.34;60920;1744982440277974678;1744982440278201856;450016;0
200.17.202.34;60920;1744982440377978096;1744982440378225152;450017;0
200.17.202.34;60920;1744982440477959873;1744982440478204160;450018;0
200.17.202.34;60920;1744982440577975345;1744982440578202624;450019;0
200.17.202.34;60920;1744982440677981939;1744982440678204928;450020;0
200.17.202.34;60920;1744982440777982294;1744982440778309376;450021;0
200.17.202.34;60920;1744982440877978496;1744982440878216448;450022;0
200.17.202.34;60920;1744982440977975383;1744982440978236160;450023;0
200.17.202.34;60920;1744982441077977900;1744982441078331392;450024;0
200.17.202.34;60920;1744982441177983554;1744982441178178816;450025;0
200.17.202.34;60920;1744982441277977817;1744982441278218240;450026;0
200.17.202.34;60920;1744982441377976703;1744982441378192384;450027;0
200.17.202.34;60920;1744982441477984025;1744982441478249728;450028;0
200.17.202.34;60920;1744982441577968512;1744982441578365184;450029;0
200.17.202.34;60920;1744982441677981836;1744982441678241280;450030;0
200.17.202.34;60920;1744982441777976087;1744982441778209280;450031;0
200.17.202.34;60920;1744982441877937351;1744982441878155008;450032;0
200.17.202.34;60920;1744982441977967934;1744982441978159104;450033;0
