CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
200.17.202.35;54113;1745517878535555166;1745517878542967552;601093;11
200.17.202.35;54113;1745517878635556340;1745517878643030528;601094;11
200.17.202.35;54113;1745517878735552513;1745517878743024384;601095;11
200.17.202.35;54113;1745517878835553357;1745517878842962944;601096;11
200.17.202.35;54113;1745517878935555390;1745517878943030528;601097;11
200.17.202.35;54113;1745517879035553243;1745517879043299584;601098;11
200.17.202.35;54113;1745517879135553937;1745517879143222784;601099;11
200.17.202.35;54113;1745517879235559820;1745517879242994944;601100;11
200.17.202.35;54113;1745517879335556494;1745517879342980608;601101;11
200.17.202.35;54113;1745517879435556988;1745517879443140608;601102;11
200.17.202.35;54113;1745517879535563961;1745517879542886400;601103;11
200.17.202.35;54113;1745517879635564205;1745517879642861568;601104;11
200.17.202.35;54113;1745517879735564978;1745517879742931200;601105;11
200.17.202.35;54113;1745517879835562992;1745517879843186944;601106;11
200.17.202.35;54113;1745517879935565035;1745517879942948096;601107;11
200.17.202.35;54113;1745517880035562368;1745517880043101696;601108;11
200.17.202.35;54113;1745517880135564362;1745517880143002880;601109;11
200.17.202.35;54113;1745517880235559875;1745517880243029504;601110;11
200.17.202.35;54113;1745517880335565429;1745517880342976256;601111;11
200.17.202.35;54113;1745517880435565932;1745517880443068416;601112;11
200.17.202.35;54113;1745517880535563045;1745517880543291904;601113;11
200.17.202.35;54113;1745517880635566439;1745517880643045120;601114;11
200.17.202.35;54113;1745517880735563612;1745517880742998272;601115;11
200.17.202.35;54113;1745517880835566166;1745517880842937856;601116;11
200.17.202.35;54113;1745517880935567869;1745517880942995968;601117;11
200.17.202.35;54113;1745517881035562893;1745517881043184896;601118;11
200.17.202.35;54113;1745517881135562276;1745517881142916096;601119;11
200.17.202.35;54113;1745517881235563730;1745517881243131136;601120;11
200.17.202.35;54113;1745517881335561983;1745517881342912512;601121;11
200.17.202.35;54113;1745517881435565566;1745517881442985216;601122;11
200.17.202.35;54113;1745517881535559320;1745517881542966272;601123;11
200.17.202.35;54113;1745517881635559283;1745517881642968576;601124;11
200.17.202.35;54113;1745517881735564207;1745517881742968064;601125;11
200.17.202.35;54113;1745517881835556921;1745517881843022848;601126;11
200.17.202.35;54113;1745517881935557824;1745517881943009024;601127;11
200.17.202.35;54113;1745517882035560848;1745517882043232512;601128;11
200.17.202.35;54113;1745517882135558431;1745517882142927360;601129;11
200.17.202.35;54113;1745517882235557995;1745517882242992640;601130;11
200.17.202.35;54113;1745517882335559419;1745517882342930688;601131;11
200.17.202.35;54113;1745517882435560612;1745517882442895360;601132;11
200.17.202.35;54113;1745517882535554786;1745517882542872064;601133;11
200.17.202.35;54113;1745517882635562099;1745517882643032320;601134;11
200.17.202.35;54113;1745517882735558313;1745517882743068672;601135;11
200.17.202.35;54113;1745517882835551426;1745517882843020800;601136;11
200.17.202.35;54113;1745517882935559270;1745517882942990848;601137;11
200.17.202.35;54113;1745517883035562523;1745517883042867712;601138;11
200.17.202.35;54113;1745517883135557797;1745517883142908416;601139;11
200.17.202.35;54113;1745517883235554920;1745517883242973184;601140;11
200.17.202.35;54113;1745517883335555514;1745517883342947072;601141;11
200.17.202.35;54113;1745517883435554266;1745517883442924800;601142;11
200.17.202.35;54113;1745517883535555990;1745517883543007744;601143;11
200.17.202.35;54113;1745517883635557313;1745517883642904576;601144;11
200.17.202.35;54113;1745517883735556817;1745517883742941440;601145;11
200.17.202.35;54113;1745517883835570000;1745517883842939136;601146;11
200.17.202.35;54113;1745517883935563794;1745517883943033600;601147;11
200.17.202.35;54113;1745517884035559097;1745517884043130624;601148;11
200.17.202.35;54113;1745517884135552371;1745517884142915584;601149;11
200.17.202.35;54113;1745517884235549684;1745517884243019264;601150;11
200.17.202.35;54113;1745517884335555208;1745517884343036928;601151;11
200.17.202.35;54113;1745517884435552772;1745517884442941184;601152;11
200.17.202.35;54113;1745517884535565675;1745517884542974720;601153;11
200.17.202.35;54113;1745517884635555029;1745517884642874112;601154;11
200.17.202.35;54113;1745517884735552202;1745517884742960640;601155;11
200.17.202.35;54113;1745517884835552376;1745517884843052032;601156;11
200.17.202.35;54113;1745517884935552740;1745517884942951680;601157;11
200.17.202.35;54113;1745517885035552853;1745517885043303936;601158;11
200.17.202.35;54113;1745517885135553187;1745517885142883328;601159;11
