CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
200.17.202.35;54113;1745492815135568330;1745492815144702208;350459;12
200.17.202.35;54113;1745492815235562895;1745492815244809216;350460;12
200.17.202.35;54113;1745492815335565921;1745492815344526592;350461;12
200.17.202.35;54113;1745492815435564476;1745492815444528384;350462;12
200.17.202.35;54113;1745492815535707892;1745492815544676608;350463;12
200.17.202.35;54113;1745492815635557646;1745492815644545792;350464;12
200.17.202.35;54113;1745492815735552651;1745492815744595200;350465;12
200.17.202.35;54113;1745492815835555666;1745492815844573952;350466;12
200.17.202.35;54113;1745492815935559721;1745492815944472064;350467;12
200.17.202.35;54113;1745492816035554266;1745492816044343296;350468;12
200.17.202.35;54113;1745492816135565271;1745492816144574208;350469;12
200.17.202.35;54113;1745492816235556936;1745492816244400384;350470;12
200.17.202.35;54113;1745492816335558532;1745492816344850944;350471;12
200.17.202.35;54113;1745492816435566596;1745492816444404480;350472;12
200.17.202.35;54113;1745492816535555881;1745492816544466432;350473;12
200.17.202.35;54113;1745492816635569166;1745492816644392448;350474;12
200.17.202.35;54113;1745492816735560731;1745492816744601856;350475;12
200.17.202.35;54113;1745492816835561996;1745492816844595968;350476;12
200.17.202.35;54113;1745492816935562631;1745492816944428032;350477;12
200.17.202.35;54113;1745492817035564366;1745492817044487168;350478;12
200.17.202.35;54113;1745492817135570931;1745492817144518400;350479;12
200.17.202.35;54113;1745492817235565716;1745492817244402944;350480;12
200.17.202.35;54113;1745492817335558181;1745492817344454400;350481;12
200.17.202.35;54113;1745492817435560266;1745492817444485632;350482;12
200.17.202.35;54113;1745492817535556062;1745492817544436224;350483;12
200.17.202.35;54113;1745492817635555727;1745492817644675584;350484;12
200.17.202.35;54113;1745492817735557851;1745492817744536832;350485;12
200.17.202.35;54113;1745492817835566787;1745492817844883200;350486;12
200.17.202.35;54113;1745492817935563552;1745492817944433920;350487;12
200.17.202.35;54113;1745492818035563177;1745492818044613120;350488;12
200.17.202.35;54113;1745492818135567172;1745492818144383488;350489;12
200.17.202.35;54113;1745492818235563767;1745492818244398592;350490;12
200.17.202.35;54113;1745492818335554472;1745492818344358400;350491;12
200.17.202.35;54113;1745492818435552917;1745492818444362752;350492;12
200.17.202.35;54113;1745492818535548683;1745492818544386816;350493;12
200.17.202.35;54113;1745492818635568027;1745492818644483072;350494;12
200.17.202.35;54113;1745492818735548022;1745492818744342016;350495;12
200.17.202.35;54113;1745492818835549358;1745492818844381696;350496;12
200.17.202.35;54113;1745492818935553903;1745492818944501760;350497;12
200.17.202.35;54113;1745492819035569918;1745492819044703232;350498;12
200.17.202.35;54113;1745492819135561983;1745492819144463104;350499;12
200.17.202.35;54113;1745492819235555758;1745492819244452864;350500;12
200.17.202.35;54113;1745492819335553783;1745492819344486656;350501;12
200.17.202.35;54113;1745492819435562957;1745492819444459264;350502;12
200.17.202.35;54113;1745492819535552032;1745492819544332544;350503;12
200.17.202.35;54113;1745492819635556677;1745492819644486912;350504;12
200.17.202.35;54113;1745492819735566543;1745492819744335360;350505;12
200.17.202.35;54113;1745492819835557378;1745492819844426496;350506;12
200.17.202.35;54113;1745492819935566563;1745492819944401408;350507;12
200.17.202.35;54113;1745492820035563938;1745492820044658176;350508;12
200.17.202.35;54113;1745492820135569903;1745492820144521728;350509;12
