CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
54.82.58.189;39411;1760846423567803007;1760846423640065727;450000;9
54.82.58.189;39411;1760846423667811018;1760846423740101350;450001;9
54.82.58.189;39411;1760846423767804826;1760846423840089444;450002;9
54.82.58.189;39411;1760846423867798293;1760846423940085054;450003;9
54.82.58.189;39411;1760846423967800385;1760846424040086104;450004;9
54.82.58.189;39411;1760846424067804063;1760846424140079556;450005;9
54.82.58.189;39411;1760846424167803974;1760846424240083862;450006;9
54.82.58.189;39411;1760846424267815566;1760846424340099194;450007;9
54.82.58.189;39411;1760846424367814742;1760846424440109823;450008;9
54.82.58.189;39411;1760846424467807264;1760846424540092333;450009;9
54.82.58.189;39411;1760846424567799669;1760846424640085717;450010;9
54.82.58.189;39411;1760846424667798911;1760846424740096365;450011;9
54.82.58.189;39411;1760846424767821112;1760846424840119374;450012;9
54.82.58.189;39411;1760846424867798282;1760846424940080160;450013;9
54.82.58.189;39411;1760846424967816256;1760846425040116313;450014;9
54.82.58.189;39411;1760846425067803549;1760846425140085662;450015;9
54.82.58.189;39411;1760846425167807136;1760846425240069302;450016;9
54.82.58.189;39411;1760846425267801815;1760846425340098925;450017;9
54.82.58.189;39411;1760846425367806448;1760846425440131659;450018;9
54.82.58.189;39411;1760846425467804840;1760846425540094830;450019;9
54.82.58.189;39411;1760846425567795011;1760846425640082620;450020;9
54.82.58.189;39411;1760846425667803675;1760846425740085328;450021;9
54.82.58.189;39411;1760846425767802740;1760846425840081396;450022;9
54.82.58.189;39411;1760846425867797978;1760846425940083753;450023;9
54.82.58.189;39411;1760846425967805071;1760846426040082305;450024;9
54.82.58.189;39411;1760846426067802931;1760846426140110647;450025;9
54.82.58.189;39411;1760846426167797612;1760846426240093336;450026;9
54.82.58.189;39411;1760846426267805691;1760846426340119357;450027;9
54.82.58.189;39411;1760846426367812548;1760846426440109744;450028;9
54.82.58.189;39411;1760846426467796676;1760846426540087740;450029;9
54.82.58.189;39411;1760846426567805223;1760846426640098738;450030;9
54.82.58.189;39411;1760846426667801758;1760846426740088596;450031;9
54.82.58.189;39411;1760846426767800826;1760846426840085807;450032;9
54.82.58.189;39411;1760846426867798165;1760846426940096253;450033;9
54.82.58.189;39411;1760846426967813647;1760846427040098324;450034;9
54.82.58.189;39411;1760846427067806367;1760846427140105520;450035;9
54.82.58.189;39411;1760846427167800368;1760846427240114518;450036;9
54.82.58.189;39411;1760846427267805677;1760846427340099862;450037;9
54.82.58.189;39411;1760846427367809332;1760846427440091340;450038;9
54.82.58.189;39411;1760846427467800434;1760846427540083029;450039;9
54.82.58.189;39411;1760846427567803915;1760846427640056186;450040;9
54.82.58.189;39411;1760846427667803237;1760846427740083980;450041;9
54.82.58.189;39411;1760846427767815977;1760846427840101738;450042;9
54.82.58.189;39411;1760846427867809775;1760846427940127494;450043;9
54.82.58.189;39411;1760846427967801329;1760846428040140677;450044;9
54.82.58.189;39411;1760846428067811843;1760846428140080893;450045;9
54.82.58.189;39411;1760846428167802522;1760846428240105800;450046;9
54.82.58.189;39411;1760846428267802765;1760846428340081275;450047;9
54.82.58.189;39411;1760846428367801804;1760846428440099750;450048;9
54.82.58.189;39411;1760846428467809576;1760846428540114537;450049;9
54.82.58.189;39411;1760846428567798869;1760846428640079734;450050;9
54.82.58.189;39411;1760846428667807174;1760846428740098655;450051;9
54.82.58.189;39411;1760846428767796897;1760846428840095446;450052;9
54.82.58.189;39411;1760846428867808461;1760846428940091099;450053;9
54.82.58.189;39411;1760846428967808394;1760846429040100323;450054;9
54.82.58.189;39411;1760846429067798064;1760846429140078329;450055;9
54.82.58.189;39411;1760846429167810657;1760846429240098625;450056;9
54.82.58.189;39411;1760846429267807918;1760846429340083683;450057;9
54.82.58.189;39411;1760846429367806529;1760846429440133072;450058;9
54.82.58.189;39411;1760846429467807127;1760846429540087710;450059;9
54.82.58.189;39411;1760846429567802312;1760846429640097915;450060;9
54.82.58.189;39411;1760846429667813299;1760846429740119209;450061;9
54.82.58.189;39411;1760846429767802680;1760846429840105947;450062;9
54.82.58.189;39411;1760846429867811601;1760846429940101294;450063;9
54.82.58.189;39411;1760846429967801536;1760846430040197042;450064;9
54.82.58.189;39411;1760846430067802788;1760846430140076088;450065;9
54.82.58.189;39411;1760846430167807769;1760846430240100597;450066;9
54.82.58.189;39411;1760846430267853988;1760846430340149859;450067;9
54.82.58.189;39411;1760846430367798251;1760846430440161348;450068;9
54.82.58.189;39411;1760846430467797888;1760846430540084333;450069;9
54.82.58.189;39411;1760846430567817892;1760846430640118578;450070;9
54.82.58.189;39411;1760846430667805206;1760846430740097818;450071;9
54.82.58.189;39411;1760846430767808737;1760846430840108439;450072;9
54.82.58.189;39411;1760846430867810343;1760846430940110106;450073;9
