CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
54.82.58.189;39411;1760856424567803310;1760856424639990611;550010;7
54.82.58.189;39411;1760856424667809884;1760856424739980247;550011;7
54.82.58.189;39411;1760856424767799097;1760856424839961620;550012;7
54.82.58.189;39411;1760856424867802653;1760856424939982654;550013;7
54.82.58.189;39411;1760856424967806485;1760856425039997994;550014;7
54.82.58.189;39411;1760856425067806051;1760856425140033455;550015;7
54.82.58.189;39411;1760856425167801385;1760856425239986322;550016;7
54.82.58.189;39411;1760856425267811751;1760856425339991848;550017;7
54.82.58.189;39411;1760856425367801182;1760856425440007461;550018;7
54.82.58.189;39411;1760856425467797621;1760856425540047664;550019;7
54.82.58.189;39411;1760856425567811112;1760856425639985242;550020;7
54.82.58.189;39411;1760856425667806697;1760856425740002523;550021;7
54.82.58.189;39411;1760856425767803805;1760856425839987223;550022;7
54.82.58.189;39411;1760856425867805743;1760856425940010384;550023;7
54.82.58.189;39411;1760856425967808871;1760856426039992129;550024;7
54.82.58.189;39411;1760856426067803350;1760856426139983243;550025;7
54.82.58.189;39411;1760856426167802966;1760856426239986599;550026;7
54.82.58.189;39411;1760856426267798505;1760856426339973106;550027;7
54.82.58.189;39411;1760856426367811065;1760856426439987578;550028;7
54.82.58.189;39411;1760856426467803791;1760856426539980381;550029;7
54.82.58.189;39411;1760856426567804051;1760856426639989443;550030;7
54.82.58.189;39411;1760856426667808572;1760856426740004958;550031;7
54.82.58.189;39411;1760856426767800773;1760856426839974780;550032;7
54.82.58.189;39411;1760856426867806501;1760856426939999131;550033;7
54.82.58.189;39411;1760856426967799561;1760856427039971174;550034;7
54.82.58.189;39411;1760856427067806278;1760856427139975081;550035;7
54.82.58.189;39411;1760856427167872325;1760856427239997226;550036;7
54.82.58.189;39411;1760856427267797741;1760856427340033675;550037;7
54.82.58.189;39411;1760856427367797044;1760856427439965095;550038;7
54.82.58.189;39411;1760856427467796825;1760856427539977250;550039;7
54.82.58.189;39411;1760856427567803387;1760856427639977627;550040;7
54.82.58.189;39411;1760856427667795184;1760856427739979222;550041;7
54.82.58.189;39411;1760856427767803139;1760856427839966401;550042;7
54.82.58.189;39411;1760856427867801871;1760856427939969475;550043;7
54.82.58.189;39411;1760856427967796465;1760856428039984419;550044;7
54.82.58.189;39411;1760856428067798447;1760856428139930641;550045;7
54.82.58.189;39411;1760856428167799388;1760856428239987170;550046;7
54.82.58.189;39411;1760856428267796718;1760856428339974203;550047;7
54.82.58.189;39411;1760856428367805251;1760856428439985038;550048;7
54.82.58.189;39411;1760856428467793841;1760856428540010018;550049;7
54.82.58.189;39411;1760856428567805092;1760856428639966838;550050;7
54.82.58.189;39411;1760856428667770401;1760856428739969229;550051;7
54.82.58.189;39411;1760856428767801318;1760856428839975362;550052;7
54.82.58.189;39411;1760856428867803299;1760856428939979955;550053;7
54.82.58.189;39411;1760856428967806344;1760856429039998202;550054;7
54.82.58.189;39411;1760856429067806988;1760856429139987434;550055;7
54.82.58.189;39411;1760856429167800363;1760856429239990471;550056;7
54.82.58.189;39411;1760856429267804685;1760856429339973964;550057;7
54.82.58.189;39411;1760856429367810095;1760856429439982861;550058;7
54.82.58.189;39411;1760856429467798030;1760856429539991521;550059;7
54.82.58.189;39411;1760856429567809107;1760856429639983500;550060;7
54.82.58.189;39411;1760856429667813059;1760856429739994176;550061;7
54.82.58.189;39411;1760856429767798307;1760856429839985742;550062;7
54.82.58.189;39411;1760856429867799298;1760856429939965387;550063;7
54.82.58.189;39411;1760856429967805144;1760856430040014042;550064;7
54.82.58.189;39411;1760856430067807010;1760856430139988075;550065;7
54.82.58.189;39411;1760856430167799512;1760856430239990983;550066;7
54.82.58.189;39411;1760856430267801020;1760856430339978130;550067;7
54.82.58.189;39411;1760856430367802244;1760856430439982686;550068;7
54.82.58.189;39411;1760856430467805522;1760856430539978001;550069;7
54.82.58.189;39411;1760856430567808024;1760856430639987122;550070;7
54.82.58.189;39411;1760856430667803922;1760856430740009466;550071;7
54.82.58.189;39411;1760856430767794864;1760856430839984531;550072;7
54.82.58.189;39411;1760856430867790336;1760856430939958756;550073;7
54.82.58.189;39411;1760856430967800171;1760856431039968972;550074;7
54.82.58.189;39411;1760856431067801008;1760856431139996687;550075;7
54.82.58.189;39411;1760856431167806147;1760856431240037446;550076;7
54.82.58.189;39411;1760856431267799684;1760856431339970318;550077;7
54.82.58.189;39411;1760856431367813948;1760856431440030377;550078;7
54.82.58.189;39411;1760856431467811384;1760856431539976907;550079;7
54.82.58.189;39411;1760856431567794235;1760856431639976591;550080;7
54.82.58.189;39411;1760856431667795025;1760856431739977275;550081;7
54.82.58.189;39411;1760856431767801725;1760856431839988372;550082;7
54.82.58.189;39411;1760856431867801900;1760856431939994162;550083;7
54.82.58.189;39411;1760856431967805450;1760856432039973956;550084;7
54.82.58.189;39411;1760856432067833735;1760856432139998341;550085;7
54.82.58.189;39411;1760856432167797205;1760856432239974641;550086;7
54.82.58.189;39411;1760856432267799377;1760856432339983152;550087;7
54.82.58.189;39411;1760856432367802637;1760856432440015328;550088;7
54.82.58.189;39411;1760856432467802141;1760856432539992245;550089;7
54.82.58.189;39411;1760856432567801034;1760856432639974450;550090;7
54.82.58.189;39411;1760856432667807473;1760856432739971025;550091;7
54.82.58.189;39411;1760856432767805980;1760856432840015720;550092;7
54.82.58.189;39411;1760856432867801607;1760856432939975286;550093;7
54.82.58.189;39411;1760856432967798201;1760856433039977578;550094;7
54.82.58.189;39411;1760856433067806241;1760856433139990648;550095;7
54.82.58.189;39411;1760856433167810565;1760856433239986934;550096;7
54.82.58.189;39411;1760856433267813369;1760856433340001991;550097;7
54.82.58.189;39411;1760856433367801840;1760856433439950423;550098;7
54.82.58.189;39411;1760856433467803275;1760856433539963779;550099;7
54.82.58.189;39411;1760856433567803195;1760856433639971154;550100;7
54.82.58.189;39411;1760856433667805221;1760856433739967509;550101;7
54.82.58.189;39411;1760856433767803553;1760856433839962749;550102;7
54.82.58.189;39411;1760856433867837239;1760856433940001517;550103;7
54.82.58.189;39411;1760856433967802740;1760856434039971555;550104;7
54.82.58.189;39411;1760856434067789027;1760856434139947623;550105;7
54.82.58.189;39411;1760856434167811735;1760856434241681247;550106;7
54.82.58.189;39411;1760856434267803808;1760856434339971838;550107;7
54.82.58.189;39411;1760856434367803654;1760856434439976320;550108;7
54.82.58.189;39411;1760856434467795037;1760856434539955387;550109;7
54.82.58.189;39411;1760856434567812582;1760856434639977113;550110;7
54.82.58.189;39411;1760856434667808573;1760856434739961216;550111;7
54.82.58.189;39411;1760856434767807539;1760856434839986754;550112;7
54.82.58.189;39411;1760856434867795198;1760856434939960118;550113;7
54.82.58.189;39411;1760856434967793256;1760856435040095449;550114;7
54.82.58.189;39411;1760856435067795129;1760856435140011225;550115;7
54.82.58.189;39411;1760856435167802493;1760856435239992168;550116;7
54.82.58.189;39411;1760856435267860561;1760856435340020551;550117;7
54.82.58.189;39411;1760856435367799943;1760856435439963509;550118;7
54.82.58.189;39411;1760856435467794270;1760856435539983022;550119;7
54.82.58.189;39411;1760856435567818711;1760856435639968918;550120;7
54.82.58.189;39411;1760856435667804526;1760856435739991284;550121;7
54.82.58.189;39411;1760856435767804978;1760856435839964828;550122;7
54.82.58.189;39411;1760856435867812093;1760856435939966293;550123;7
54.82.58.189;39411;1760856435967802675;1760856436039978936;550124;7
54.82.58.189;39411;1760856436067806950;1760856436139939964;550125;7
54.82.58.189;39411;1760856436167805712;1760856436240018296;550126;7
54.82.58.189;39411;1760856436267800769;1760856436339961199;550127;7
54.82.58.189;39411;1760856436367803618;1760856436439972325;550128;7
54.82.58.189;39411;1760856436467804815;1760856436539968842;550129;7
54.82.58.189;39411;1760856436567797513;1760856436639979884;550130;7
54.82.58.189;39411;1760856436667817989;1760856436739983843;550131;7
54.82.58.189;39411;1760856436767797202;1760856436839963305;550132;7
54.82.58.189;39411;1760856436867808125;1760856436939967363;550133;7
54.82.58.189;39411;1760856436967805013;1760856437040006069;550134;7
54.82.58.189;39411;1760856437067802828;1760856437139958632;550135;7
54.82.58.189;39411;1760856437167821654;1760856437239980316;550136;7
54.82.58.189;39411;1760856437267799542;1760856437339986433;550137;7
54.82.58.189;39411;1760856437367810376;1760856437439971927;550138;7
54.82.58.189;39411;1760856437467799765;1760856437539966907;550139;7
54.82.58.189;39411;1760856437567816060;1760856437639959589;550140;7
54.82.58.189;39411;1760856437667818700;1760856437740002167;550141;7
54.82.58.189;39411;1760856437767807893;1760856437840002717;550142;7
54.82.58.189;39411;1760856437867802274;1760856437939978527;550143;7
54.82.58.189;39411;1760856437967810961;1760856438039982037;550144;7
54.82.58.189;39411;1760856438067808057;1760856438139973894;550145;7
54.82.58.189;39411;1760856438167794973;1760856438239976766;550146;7
54.82.58.189;39411;1760856438267799290;1760856438340002165;550147;7
54.82.58.189;39411;1760856438367797500;1760856438440004203;550148;7
54.82.58.189;39411;1760856438467798680;1760856438539982032;550149;7
54.82.58.189;39411;1760856438567808387;1760856438640018474;550150;7
54.82.58.189;39411;1760856438667796981;1760856438740045723;550151;7
54.82.58.189;39411;1760856438767802183;1760856438839979306;550152;7
54.82.58.189;39411;1760856438867812200;1760856438939987934;550153;7
54.82.58.189;39411;1760856438967800096;1760856439039984939;550154;7
54.82.58.189;39411;1760856439067791166;1760856439139981515;550155;7
54.82.58.189;39411;1760856439167811905;1760856439239998562;550156;7
