CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
200.17.202.34;60920;1745022438677955128;1745022438678316288;850000;0
200.17.202.34;60920;1745022438777955343;1745022438778441472;850001;0
200.17.202.34;60920;1745022438877943451;1745022438878274048;850002;0
200.17.202.34;60920;1745022438977944326;1745022438978279936;850003;0
200.17.202.34;60920;1745022439077940732;1745022439078296576;850004;0
200.17.202.34;60920;1745022439177948761;1745022439178358016;850005;0
200.17.202.34;60920;1745022439277940263;1745022439278479616;850006;0
200.17.202.34;60920;1745022439377954211;1745022439378416384;850007;0
200.17.202.34;60920;1745022439477957189;1745022439478336000;850008;0
200.17.202.34;60920;1745022439577959868;1745022439578346752;850009;0
200.17.202.34;60920;1745022439677948905;1745022439678434560;850010;0
200.17.202.34;60920;1745022439777955022;1745022439778355968;850011;0
200.17.202.34;60920;1745022439877957790;1745022439878417408;850012;0
200.17.202.34;60920;1745022439977960538;1745022439978381056;850013;0
200.17.202.34;60920;1745022440077960277;1745022440078503424;850014;0
200.17.202.34;60920;1745022440177962885;1745022440178472448;850015;0
200.17.202.34;60920;1745022440277950513;1745022440278344448;850016;0
200.17.202.34;60920;1745022440377960581;1745022440378354176;850017;0
200.17.202.34;60920;1745022440477951956;1745022440478302208;850018;0
200.17.202.34;60920;1745022440577993015;1745022440578430208;850019;0
200.17.202.34;60920;1745022440677964593;1745022440678434304;850020;0
200.17.202.34;60920;1745022440777955095;1745022440778337536;850021;0
200.17.202.34;60920;1745022440877966943;1745022440878367744;850022;0
200.17.202.34;60920;1745022440977951981;1745022440978292736;850023;0
200.17.202.34;60920;1745022441077926819;1745022441078315264;850024;0
200.17.202.34;60920;1745022441177959555;1745022441178320640;850025;0
200.17.202.34;60920;1745022441277964123;1745022441278369024;850026;0
200.17.202.34;60920;1745022441377966081;1745022441378347776;850027;0
200.17.202.34;60920;1745022441477962685;1745022441478325760;850028;0
200.17.202.34;60920;1745022441577955682;1745022441578350080;850029;0
200.17.202.34;60920;1745022441677961280;1745022441678331648;850030;0
200.17.202.34;60920;1745022441777962847;1745022441778345216;850031;0
200.17.202.34;60920;1745022441877954865;1745022441878325760;850032;0
200.17.202.34;60920;1745022441977957863;1745022441978481152;850033;0
200.17.202.34;60920;1745022442077966022;1745022442078328064;850034;0
200.17.202.34;60920;1745022442177962010;1745022442178336512;850035;0
200.17.202.34;60920;1745022442278005298;1745022442278362112;850036;0
200.17.202.34;60920;1745022442377963606;1745022442378309376;850037;0
200.17.202.34;60920;1745022442477962335;1745022442478322944;850038;0
200.17.202.34;60920;1745022442577957221;1745022442578299648;850039;0
200.17.202.34;60920;1745022442677961885;1745022442678354176;850040;0
200.17.202.34;60920;1745022442777957103;1745022442778336768;850041;0
200.17.202.34;60920;1745022442877959391;1745022442878311168;850042;0
200.17.202.34;60920;1745022442977964520;1745022442978302208;850043;0
200.17.202.34;60920;1745022443078005050;1745022443078366976;850044;0
200.17.202.34;60920;1745022443177972828;1745022443178345216;850045;0
200.17.202.34;60920;1745022443277970266;1745022443278356992;850046;0
200.17.202.34;60920;1745022443377962304;1745022443378425344;850047;0
200.17.202.34;60920;1745022443477959892;1745022443478438912;850048;0
200.17.202.34;60920;1745022443577991230;1745022443578490624;850049;0
200.17.202.34;60920;1745022443677964536;1745022443678445312;850050;0
200.17.202.34;60920;1745022443778001564;1745022443778394624;850051;0
200.17.202.34;60920;1745022443877964062;1745022443878309120;850052;0
200.17.202.34;60920;1745022443977960490;1745022443978307584;850053;0
200.17.202.34;60920;1745022444077970368;1745022444078355456;850054;0
200.17.202.34;60920;1745022444177965536;1745022444178306048;850055;0
200.17.202.34;60920;1745022444277935854;1745022444278350848;850056;0
200.17.202.34;60920;1745022444377964693;1745022444378342400;850057;0
200.17.202.34;60920;1745022444477958735;1745022444478384640;850058;0
200.17.202.34;60920;1745022444577959583;1745022444578355712;850059;0
200.17.202.34;60920;1745022444677954691;1745022444678401280;850060;0
200.17.202.34;60920;1745022444777964640;1745022444778453248;850061;0
200.17.202.34;60920;1745022444877962638;1745022444878456576;850062;0
200.17.202.34;60920;1745022444977971104;1745022444978446592;850063;0
200.17.202.34;60920;1745022445077960773;1745022445078466560;850064;0
200.17.202.34;60920;1745022445177966961;1745022445178466560;850065;0
200.17.202.34;60920;1745022445277963779;1745022445278457600;850066;0
200.17.202.34;60920;1745022445378000808;1745022445378506752;850067;0
200.17.202.34;60920;1745022445477972006;1745022445478426624;850068;0
200.17.202.34;60920;1745022445577959714;1745022445578344448;850069;0
200.17.202.34;60920;1745022445677963212;1745022445678378752;850070;0
200.17.202.34;60920;1745022445777971038;1745022445778447104;850071;0
200.17.202.34;60920;1745022445877962526;1745022445878432512;850072;0
200.17.202.34;60920;1745022445977963511;1745022445978395392;850073;0
200.17.202.34;60920;1745022446077964327;1745022446078451200;850074;0
200.17.202.34;60920;1745022446177963666;1745022446178461184;850075;0
200.17.202.34;60920;1745022446277978172;1745022446278489856;850076;0
200.17.202.34;60920;1745022446377955376;1745022446378426880;850077;0
200.17.202.34;60920;1745022446477954314;1745022446478386176;850078;0
200.17.202.34;60920;1745022446577964272;1745022446578372352;850079;0
200.17.202.34;60920;1745022446677962638;1745022446678438912;850080;0
200.17.202.34;60920;1745022446777962757;1745022446778426624;850081;0
200.17.202.34;60920;1745022446877961603;1745022446878368512;850082;0
200.17.202.34;60920;1745022446977963451;1745022446978371840;850083;0
200.17.202.34;60920;1745022447077957100;1745022447078367488;850084;0
200.17.202.34;60920;1745022447177961728;1745022447178359552;850085;0
200.17.202.34;60920;1745022447277957215;1745022447278377728;850086;0
200.17.202.34;60920;1745022447377957013;1745022447378359296;850087;0
200.17.202.34;60920;1745022447477957372;1745022447478404096;850088;0
200.17.202.34;60920;1745022447577962506;1745022447578420224;850089;0
200.17.202.34;60920;1745022447677962604;1745022447678361344;850090;0
200.17.202.34;60920;1745022447777964712;1745022447778367488;850091;0
200.17.202.34;60920;1745022447877965460;1745022447878414592;850092;0
200.17.202.34;60920;1745022447977962370;1745022447978375936;850093;0
200.17.202.34;60920;1745022448077961539;1745022448078425088;850094;0
200.17.202.34;60920;1745022448177959557;1745022448178386432;850095;0
200.17.202.34;60920;1745022448277998696;1745022448278439936;850096;0
200.17.202.34;60920;1745022448377981464;1745022448378417152;850097;0
200.17.202.34;60920;1745022448477989847;1745022448478462720;850098;0
200.17.202.34;60920;1745022448577951245;1745022448578378496;850099;0
200.17.202.34;60920;1745022448677970623;1745022448678386176;850100;0
200.17.202.34;60920;1745022448777971031;1745022448778405888;850101;0
200.17.202.34;60920;1745022448877971980;1745022448878418176;850102;0
200.17.202.34;60920;1745022448977961577;1745022448978408192;850103;0
200.17.202.34;60920;1745022449077957235;1745022449078444800;850104;0
200.17.202.34;60920;1745022449177960154;1745022449178447616;850105;0
200.17.202.34;60920;1745022449277962062;1745022449278468608;850106;0
200.17.202.34;60920;1745022449377976721;1745022449378376704;850107;0
200.17.202.34;60920;1745022449477962929;1745022449478475264;850108;0
200.17.202.34;60920;1745022449577955646;1745022449578460416;850109;0
200.17.202.34;60920;1745022449677955792;1745022449678475264;850110;0
200.17.202.34;60920;1745022449777956111;1745022449778596608;850111;0
200.17.202.34;60920;1745022449877955229;1745022449878414592;850112;0
200.17.202.34;60920;1745022449977959937;1745022449978431744;850113;0
200.17.202.34;60920;1745022450077954056;1745022450078344192;850114;0
200.17.202.34;60920;1745022450177960443;1745022450178348544;850115;0
200.17.202.34;60920;1745022450277956881;1745022450278355456;850116;0
200.17.202.34;60920;1745022450377955359;1745022450378398976;850117;0
200.17.202.34;60920;1745022450477958077;1745022450478333696;850118;0
200.17.202.34;60920;1745022450577959506;1745022450578312448;850119;0
200.17.202.34;60920;1745022450677968294;1745022450678304000;850120;0
200.17.202.34;60920;1745022450777963732;1745022450778311680;850121;0
200.17.202.34;60920;1745022450877964091;1745022450878320896;850122;0
200.17.202.34;60920;1745022450977971679;1745022450978404096;850123;0
200.17.202.34;60920;1745022451077949196;1745022451078289664;850124;0
200.17.202.34;60920;1745022451177969254;1745022451178377984;850125;0
200.17.202.34;60920;1745022451277955148;1745022451278345472;850126;0
200.17.202.34;60920;1745022451377959567;1745022451378376448;850127;0
200.17.202.34;60920;1745022451477962355;1745022451478321408;850128;0
200.17.202.34;60920;1745022451577959736;1745022451578309888;850129;0
200.17.202.34;60920;1745022451677963925;1745022451678331648;850130;0
200.17.202.34;60920;1745022451777961843;1745022451778353920;850131;0
200.17.202.34;60920;1745022451877958621;1745022451878283520;850132;0
200.17.202.34;60920;1745022451977962448;1745022451978308096;850133;0
200.17.202.34;60920;1745022452077958756;1745022452078321408;850134;0
200.17.202.34;60920;1745022452177964964;1745022452178394368;850135;0
200.17.202.34;60920;1745022452277958722;1745022452278331648;850136;0
200.17.202.34;60920;1745022452377965151;1745022452378337024;850137;0
200.17.202.34;60920;1745022452477959289;1745022452478346240;850138;0
200.17.202.34;60920;1745022452577955087;1745022452578308096;850139;0
200.17.202.34;60920;1745022452677975986;1745022452678403328;850140;0
200.17.202.34;60920;1745022452777968646;1745022452778392832;850141;0
200.17.202.34;60920;1745022452877971075;1745022452878444544;850142;0
200.17.202.34;60920;1745022452977960212;1745022452978398976;850143;0
200.17.202.34;60920;1745022453077959030;1745022453078422016;850144;0
200.17.202.34;60920;1745022453177933968;1745022453178361088;850145;0
200.17.202.34;60920;1745022453277954144;1745022453278387200;850146;0
200.17.202.34;60920;1745022453377952642;1745022453378381824;850147;0
200.17.202.34;60920;1745022453477954848;1745022453478388736;850148;0
200.17.202.34;60920;1745022453577971816;1745022453578434304;850149;0
200.17.202.34;60920;1745022453677972872;1745022453678486784;850150;0
200.17.202.34;60920;1745022453777967729;1745022453778487552;850151;0
200.17.202.34;60920;1745022453877968446;1745022453878481920;850152;0
200.17.202.34;60920;1745022453977968015;1745022453978437376;850153;0
200.17.202.34;60920;1745022454077961482;1745022454078425856;850154;0
200.17.202.34;60920;1745022454177957630;1745022454178422272;850155;0
200.17.202.34;60920;1745022454277957319;1745022454278395904;850156;0
200.17.202.34;60920;1745022454377958907;1745022454378419456;850157;0
200.17.202.34;60920;1745022454477955605;1745022454478364928;850158;0
200.17.202.34;60920;1745022454577958004;1745022454578387200;850159;0
200.17.202.34;60920;1745022454677960894;1745022454678319360;850160;0
