CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
200.17.202.34;60920;1744967438677944981;1744967438678287104;300000;0
200.17.202.34;60920;1744967438777930871;1744967438778243072;300001;0
200.17.202.34;60920;1744967438877936360;1744967438878348544;300002;0
200.17.202.34;60920;1744967438977946798;1744967438978328064;300003;0
200.17.202.34;60920;1744967439077943323;1744967439078296576;300004;0
200.17.202.34;60920;1744967439177958621;1744967439178352896;300005;0
200.17.202.34;60920;1744967439277949336;1744967439278368512;300006;0
200.17.202.34;60920;1744967439377951664;1744967439378311680;300007;0
200.17.202.34;60920;1744967439477946540;1744967439478477568;300008;0
200.17.202.34;60920;1744967439577949838;1744967439578239488;300009;0
200.17.202.34;60920;1744967439677931214;1744967439678424320;300010;0
200.17.202.34;60920;1744967439777952573;1744967439778352896;300011;0
200.17.202.34;60920;1744967439877946676;1744967439878330112;300012;0
200.17.202.34;60920;1744967439977965505;1744967439978231808;300013;0
200.17.202.34;60920;1744967440077945032;1744967440078316032;300014;0
200.17.202.34;60920;1744967440177955010;1744967440178243328;300015;0
200.17.202.34;60920;1744967440277940244;1744967440278272768;300016;0
200.17.202.34;60920;1744967440377946752;1744967440378404352;300017;0
200.17.202.34;60920;1744967440477942230;1744967440478300160;300018;0
200.17.202.34;60920;1744967440577943519;1744967440578221568;300019;0
200.17.202.34;60920;1744967440677924348;1744967440678228992;300020;0
200.17.202.34;60920;1744967440777946259;1744967440778255616;300021;0
200.17.202.34;60920;1744967440877925016;1744967440878276608;300022;0
200.17.202.34;60920;1744967440977948544;1744967440978287616;300023;0
200.17.202.34;60920;1744967441077933643;1744967441078260480;300024;0
200.17.202.34;60920;1744967441177943644;1744967441178227456;300025;0
200.17.202.34;60920;1744967441277926612;1744967441278238464;300026;0
200.17.202.34;60920;1744967441377951360;1744967441378285568;300027;0
200.17.202.34;60920;1744967441477945009;1744967441478285568;300028;0
200.17.202.34;60920;1744967441577941822;1744967441578294528;300029;0
200.17.202.34;60920;1744967441677953782;1744967441678284544;300030;0
200.17.202.34;60920;1744967441777952941;1744967441778279936;300031;0
200.17.202.34;60920;1744967441877950529;1744967441878342400;300032;0
200.17.202.34;60920;1744967441977940825;1744967441978265344;300033;0
200.17.202.34;60920;1744967442077955714;1744967442078232320;300034;0
200.17.202.34;60920;1744967442177967198;1744967442178240512;300035;0
200.17.202.34;60920;1744967442277949426;1744967442278211584;300036;0
200.17.202.34;60920;1744967442377948461;1744967442378208000;300037;0
200.17.202.34;60920;1744967442477957920;1744967442478396672;300038;0
200.17.202.34;60920;1744967442577929982;1744967442578288640;300039;0
200.17.202.34;60920;1744967442677952350;1744967442678279424;300040;0
200.17.202.34;60920;1744967442777937743;1744967442778379520;300041;0
200.17.202.34;60920;1744967442877955457;1744967442878308864;300042;0
200.17.202.34;60920;1744967442977949316;1744967442978410240;300043;0
200.17.202.34;60920;1744967443077956473;1744967443078295808;300044;0
200.17.202.34;60920;1744967443177956962;1744967443178476544;300045;0
200.17.202.34;60920;1744967443277954520;1744967443278445568;300046;0
200.17.202.34;60920;1744967443377950780;1744967443378474240;300047;0
200.17.202.34;60920;1744967443477948478;1744967443478313472;300048;0
200.17.202.34;60920;1744967443577934548;1744967443578261760;300049;0
200.17.202.34;60920;1744967443677947678;1744967443678300416;300050;0
200.17.202.34;60920;1744967443777951515;1744967443778311680;300051;0
200.17.202.34;60920;1744967443877951654;1744967443878315008;300052;0
200.17.202.34;60920;1744967443977964183;1744967443978296576;300053;0
200.17.202.34;60920;1744967444077950653;1744967444078294016;300054;0
200.17.202.34;60920;1744967444177948511;1744967444178321920;300055;0
200.17.202.34;60920;1744967444277962369;1744967444278341632;300056;0
200.17.202.34;60920;1744967444377942171;1744967444378267136;300057;0
200.17.202.34;60920;1744967444477953081;1744967444478267904;300058;0
200.17.202.34;60920;1744967444577939149;1744967444578251008;300059;0
200.17.202.34;60920;1744967444677946867;1744967444678463488;300060;0
200.17.202.34;60920;1744967444777934929;1744967444778327808;300061;0
200.17.202.34;60920;1744967444877956224;1744967444878331392;300062;0
200.17.202.34;60920;1744967444977941513;1744967444978290688;300063;0
200.17.202.34;60920;1744967445077931387;1744967445078277120;300064;0
200.17.202.34;60920;1744967445177934415;1744967445178242560;300065;0
