CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
18.179.37.35;47062;1760871425491008304;1760871425595100552;700010;10
18.179.37.35;47062;1760871425591013636;1760871425695107059;700011;10
18.179.37.35;47062;1760871425691021415;1760871425795095814;700012;10
18.179.37.35;47062;1760871425791007243;1760871425895098032;700013;10
18.179.37.35;47062;1760871425891002631;1760871425995131562;700014;10
18.179.37.35;47062;1760871425991015299;1760871426095097969;700015;10
18.179.37.35;47062;1760871426091003031;1760871426195098893;700016;10
18.179.37.35;47062;1760871426191003880;1760871426295091725;700017;10
18.179.37.35;47062;1760871426291019910;1760871426395088822;700018;10
18.179.37.35;47062;1760871426391002855;1760871426495074757;700019;10
18.179.37.35;47062;1760871426491005468;1760871426595089249;700020;10
18.179.37.35;47062;1760871426591012581;1760871426695072297;700021;10
18.179.37.35;47062;1760871426691002909;1760871426795082139;700022;10
18.179.37.35;47062;1760871426791024619;1760871426895108893;700023;10
18.179.37.35;47062;1760871426891009150;1760871426995089112;700024;10
18.179.37.35;47062;1760871426991003734;1760871427095122991;700025;10
18.179.37.35;47062;1760871427091133263;1760871427195212335;700026;10
18.179.37.35;47062;1760871427191004478;1760871427295079640;700027;10
18.179.37.35;47062;1760871427291009659;1760871427395118169;700028;10
18.179.37.35;47062;1760871427391008856;1760871427495096685;700029;10
18.179.37.35;47062;1760871427491002706;1760871427595084087;700030;10
18.179.37.35;47062;1760871427591014104;1760871427695102745;700031;10
18.179.37.35;47062;1760871427691004702;1760871427795200689;700032;10
18.179.37.35;47062;1760871427791002701;1760871427895109126;700033;10
18.179.37.35;47062;1760871427891005237;1760871427995127844;700034;10
18.179.37.35;47062;1760871427991008011;1760871428095084144;700035;10
18.179.37.35;47062;1760871428091001867;1760871428195127153;700036;10
18.179.37.35;47062;1760871428191000791;1760871428295072085;700037;10
18.179.37.35;47062;1760871428291007185;1760871428395103387;700038;10
18.179.37.35;47062;1760871428391001817;1760871428495103666;700039;10
18.179.37.35;47062;1760871428491004480;1760871428595144092;700040;10
18.179.37.35;47062;1760871428591002723;1760871428695081147;700041;10
18.179.37.35;47062;1760871428690999534;1760871428795084648;700042;10
18.179.37.35;47062;1760871428791006885;1760871428895081287;700043;10
18.179.37.35;47062;1760871428890990082;1760871428995080666;700044;10
18.179.37.35;47062;1760871428991004433;1760871429095097710;700045;10
18.179.37.35;47062;1760871429091023322;1760871429195110259;700046;10
18.179.37.35;47062;1760871429191008616;1760871429295129229;700047;10
18.179.37.35;47062;1760871429291009557;1760871429395100264;700048;10
18.179.37.35;47062;1760871429391007050;1760871429495090999;700049;10
18.179.37.35;47062;1760871429491008206;1760871429595084598;700050;10
18.179.37.35;47062;1760871429591000962;1760871429695115446;700051;10
18.179.37.35;47062;1760871429690982759;1760871429795077310;700052;10
18.179.37.35;47062;1760871429791008448;1760871429895124686;700053;10
18.179.37.35;47062;1760871429891009411;1760871429995086648;700054;10
