CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
54.82.58.189;39411;1760826423567812734;1760826423604664922;250000;7
54.82.58.189;39411;1760826423667805483;1760826423704652144;250001;7
54.82.58.189;39411;1760826423767801255;1760826423804656449;250002;7
54.82.58.189;39411;1760826423867804792;1760826423904636711;250003;7
54.82.58.189;39411;1760826423967808459;1760826424004660827;250004;7
54.82.58.189;39411;1760826424067800586;1760826424104645794;250005;7
54.82.58.189;39411;1760826424167799898;1760826424204661496;250006;7
54.82.58.189;39411;1760826424267805024;1760826424304657086;250007;7
54.82.58.189;39411;1760826424367802428;1760826424404644843;250008;7
54.82.58.189;39411;1760826424467810373;1760826424504671592;250009;7
54.82.58.189;39411;1760826424567807857;1760826424604675921;250010;7
54.82.58.189;39411;1760826424667839776;1760826424704689084;250011;7
54.82.58.189;39411;1760826424767819530;1760826424804681142;250012;7
54.82.58.189;39411;1760826424867807525;1760826424904649077;250013;7
54.82.58.189;39411;1760826424967822187;1760826425004691523;250014;7
54.82.58.189;39411;1760826425067869388;1760826425104721817;250015;7
54.82.58.189;39411;1760826425167811806;1760826425204654977;250016;7
54.82.58.189;39411;1760826425267807624;1760826425304799647;250017;7
54.82.58.189;39411;1760826425367819615;1760826425404683778;250018;7
54.82.58.189;39411;1760826425467802030;1760826425504669667;250019;7
54.82.58.189;39411;1760826425567867136;1760826425604737105;250020;7
54.82.58.189;39411;1760826425667811263;1760826425704671628;250021;7
54.82.58.189;39411;1760826425767812609;1760826425804664544;250022;7
54.82.58.189;39411;1760826425867799205;1760826425904659306;250023;7
54.82.58.189;39411;1760826425967805443;1760826426004670797;250024;7
54.82.58.189;39411;1760826426067806448;1760826426104647063;250025;7
54.82.58.189;39411;1760826426167803701;1760826426204650065;250026;7
54.82.58.189;39411;1760826426267810455;1760826426304664377;250027;7
54.82.58.189;39411;1760826426367809269;1760826426404663734;250028;7
54.82.58.189;39411;1760826426467812265;1760826426504698419;250029;7
54.82.58.189;39411;1760826426567806829;1760826426604669578;250030;7
54.82.58.189;39411;1760826426667808915;1760826426704666812;250031;7
54.82.58.189;39411;1760826426767806675;1760826426804668710;250032;7
54.82.58.189;39411;1760826426867801768;1760826426904644429;250033;7
54.82.58.189;39411;1760826426967806628;1760826427004654163;250034;7
54.82.58.189;39411;1760826427067802910;1760826427104643205;250035;7
54.82.58.189;39411;1760826427167815508;1760826427204657194;250036;7
54.82.58.189;39411;1760826427267806977;1760826427304662605;250037;7
54.82.58.189;39411;1760826427367802495;1760826427404655702;250038;7
54.82.58.189;39411;1760826427467801239;1760826427504652310;250039;7
54.82.58.189;39411;1760826427567809555;1760826427604658698;250040;7
54.82.58.189;39411;1760826427667813006;1760826427704663683;250041;7
54.82.58.189;39411;1760826427767807603;1760826427804660316;250042;7
54.82.58.189;39411;1760826427867810254;1760826427904656163;250043;7
54.82.58.189;39411;1760826427967809539;1760826428004655215;250044;7
54.82.58.189;39411;1760826428067808728;1760826428104661773;250045;7
54.82.58.189;39411;1760826428167807512;1760826428204666974;250046;7
54.82.58.189;39411;1760826428267807939;1760826428304661473;250047;7
54.82.58.189;39411;1760826428367800237;1760826428404647333;250048;7
54.82.58.189;39411;1760826428467799428;1760826428504648523;250049;7
54.82.58.189;39411;1760826428567805903;1760826428604662012;250050;7
54.82.58.189;39411;1760826428667805185;1760826428704668030;250051;7
54.82.58.189;39411;1760826428767808215;1760826428804690088;250052;7
54.82.58.189;39411;1760826428867848460;1760826428904729770;250053;7
54.82.58.189;39411;1760826428967801486;1760826429004663798;250054;7
54.82.58.189;39411;1760826429067812744;1760826429104685184;250055;7
54.82.58.189;39411;1760826429167806554;1760826429204663063;250056;7
54.82.58.189;39411;1760826429267808673;1760826429304670327;250057;7
54.82.58.189;39411;1760826429367807822;1760826429404654190;250058;7
54.82.58.189;39411;1760826429467807968;1760826429504652576;250059;7
54.82.58.189;39411;1760826429567826632;1760826429604685119;250060;7
54.82.58.189;39411;1760826429667801400;1760826429704662769;250061;7
54.82.58.189;39411;1760826429767797478;1760826429804658305;250062;7
54.82.58.189;39411;1760826429867802076;1760826429904649032;250063;7
54.82.58.189;39411;1760826429967811354;1760826430004678816;250064;7
54.82.58.189;39411;1760826430067877785;1760826430104728784;250065;7
54.82.58.189;39411;1760826430167811078;1760826430204664620;250066;7
54.82.58.189;39411;1760826430267801689;1760826430304668411;250067;7
54.82.58.189;39411;1760826430367813141;1760826430404671336;250068;7
54.82.58.189;39411;1760826430467807748;1760826430504651263;250069;7
54.82.58.189;39411;1760826430567811231;1760826430604655741;250070;7
54.82.58.189;39411;1760826430667811522;1760826430704668446;250071;7
54.82.58.189;39411;1760826430767813858;1760826430804680332;250072;7
54.82.58.189;39411;1760826430867793627;1760826430904652131;250073;7
54.82.58.189;39411;1760826430967820691;1760826431004674116;250074;7
