CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
54.82.58.189;39411;1760866423567798781;1760866423604683827;650000;10
54.82.58.189;39411;1760866423667804693;1760866423704688051;650001;10
54.82.58.189;39411;1760866423767797854;1760866423804679696;650002;10
54.82.58.189;39411;1760866423867811251;1760866423904709208;650003;10
54.82.58.189;39411;1760866423967810981;1760866424004680537;650004;10
54.82.58.189;39411;1760866424067796463;1760866424104678488;650005;10
54.82.58.189;39411;1760866424167860662;1760866424204724477;650006;10
54.82.58.189;39411;1760866424267794355;1760866424304670889;650007;10
54.82.58.189;39411;1760866424367797369;1760866424404696338;650008;10
54.82.58.189;39411;1760866424467808793;1760866424504734891;650009;10
54.82.58.189;39411;1760866424567799868;1760866424604659555;650010;10
54.82.58.189;39411;1760866424667799070;1760866424704653642;650011;10
54.82.58.189;39411;1760866424767796031;1760866424804665808;650012;10
54.82.58.189;39411;1760866424867799943;1760866424904683190;650013;10
54.82.58.189;39411;1760866424967795325;1760866425004661951;650014;10
54.82.58.189;39411;1760866425067804202;1760866425104668072;650015;10
54.82.58.189;39411;1760866425167832186;1760866425204690332;650016;10
54.82.58.189;39411;1760866425267809303;1760866425304688417;650017;10
54.82.58.189;39411;1760866425367804897;1760866425404753468;650018;10
54.82.58.189;39411;1760866425467793894;1760866425504664217;650019;10
54.82.58.189;39411;1760866425567809427;1760866425604658322;650020;10
54.82.58.189;39411;1760866425667794960;1760866425704656239;650021;10
54.82.58.189;39411;1760866425767805414;1760866425804673992;650022;10
54.82.58.189;39411;1760866425867796234;1760866425904668038;650023;10
54.82.58.189;39411;1760866425967810723;1760866426004680276;650024;10
54.82.58.189;39411;1760866426067800976;1760866426104719404;650025;10
54.82.58.189;39411;1760866426167797709;1760866426204663788;650026;10
54.82.58.189;39411;1760866426267806591;1760866426304689120;650027;10
54.82.58.189;39411;1760866426367801619;1760866426404664040;650028;10
54.82.58.189;39411;1760866426467805303;1760866426504676038;650029;10
54.82.58.189;39411;1760866426567803796;1760866426604677199;650030;10
54.82.58.189;39411;1760866426667799835;1760866426704697681;650031;10
54.82.58.189;39411;1760866426767803433;1760866426804655929;650032;10
54.82.58.189;39411;1760866426867802254;1760866426904708974;650033;10
54.82.58.189;39411;1760866426967804775;1760866427004663431;650034;10
54.82.58.189;39411;1760866427067814086;1760866427104684545;650035;10
54.82.58.189;39411;1760866427167803789;1760866427204657205;650036;10
54.82.58.189;39411;1760866427267789132;1760866427304660480;650037;10
54.82.58.189;39411;1760866427367804259;1760866427404705331;650038;10
54.82.58.189;39411;1760866427467770313;1760866427504651397;650039;10
54.82.58.189;39411;1760866427567798732;1760866427604667104;650040;10
54.82.58.189;39411;1760866427667767228;1760866427704657774;650041;10
54.82.58.189;39411;1760866427767800224;1760866427804670468;650042;10
54.82.58.189;39411;1760866427867805459;1760866427904742398;650043;10
