CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
3.8.48.89;38843;1760851425793810856;1760851425897973110;500003;10
3.8.48.89;38843;1760851425893819114;1760851425997988659;500004;10
3.8.48.89;38843;1760851425993889207;1760851426098049912;500005;10
3.8.48.89;38843;1760851426093813742;1760851426197966938;500006;10
3.8.48.89;38843;1760851426193816969;1760851426297962729;500007;10
3.8.48.89;38843;1760851426293825423;1760851426397985348;500008;10
3.8.48.89;38843;1760851426393811069;1760851426497976077;500009;10
3.8.48.89;38843;1760851426493811809;1760851426598036609;500010;10
3.8.48.89;38843;1760851426593816103;1760851426697964495;500011;10
3.8.48.89;38843;1760851426693812579;1760851426797972860;500012;10
3.8.48.89;38843;1760851426793815758;1760851426897973377;500013;10
3.8.48.89;38843;1760851426893813459;1760851426998011462;500014;10
3.8.48.89;38843;1760851426993809154;1760851427097955231;500015;10
3.8.48.89;38843;1760851427093821155;1760851427197996419;500016;10
3.8.48.89;38843;1760851427193825234;1760851427297985902;500017;10
3.8.48.89;38843;1760851427293817580;1760851427397981216;500018;10
3.8.48.89;38843;1760851427393826717;1760851427498005604;500019;10
3.8.48.89;38843;1760851427493814178;1760851427597971010;500020;10
3.8.48.89;38843;1760851427593812658;1760851427697967541;500021;10
3.8.48.89;38843;1760851427693808378;1760851427797965573;500022;10
3.8.48.89;38843;1760851427793816031;1760851427897994881;500023;10
3.8.48.89;38843;1760851427893817545;1760851427997985533;500024;10
3.8.48.89;38843;1760851427993821073;1760851428097987417;500025;10
3.8.48.89;38843;1760851428093819443;1760851428197971449;500026;10
3.8.48.89;38843;1760851428193809579;1760851428297954611;500027;10
3.8.48.89;38843;1760851428293817220;1760851428397971445;500028;10
3.8.48.89;38843;1760851428393811576;1760851428497972637;500029;10
3.8.48.89;38843;1760851428493814820;1760851428597958868;500030;10
3.8.48.89;38843;1760851428593816526;1760851428697978073;500031;10
3.8.48.89;38843;1760851428693813011;1760851428797974931;500032;10
3.8.48.89;38843;1760851428793816771;1760851428897997822;500033;10
3.8.48.89;38843;1760851428893814114;1760851428998012286;500034;10
3.8.48.89;38843;1760851428993817439;1760851429097981608;500035;10
3.8.48.89;38843;1760851429093811528;1760851429197983770;500036;10
3.8.48.89;38843;1760851429193811239;1760851429297978942;500037;10
3.8.48.89;38843;1760851429293811606;1760851429397987708;500038;10
3.8.48.89;38843;1760851429393811958;1760851429497960520;500039;10
3.8.48.89;38843;1760851429493810856;1760851429597969958;500040;10
3.8.48.89;38843;1760851429593883046;1760851429698046750;500041;10
3.8.48.89;38843;1760851429693808793;1760851429797967469;500042;10
3.8.48.89;38843;1760851429793809580;1760851429897966539;500043;10
3.8.48.89;38843;1760851429893809595;1760851429997978668;500044;10
3.8.48.89;38843;1760851429993810227;1760851430098010616;500045;10
3.8.48.89;38843;1760851430093816838;1760851430198005355;500046;10
3.8.48.89;38843;1760851430193809822;1760851430298003456;500047;10
3.8.48.89;38843;1760851430293812069;1760851430398003831;500048;10
3.8.48.89;38843;1760851430393808205;1760851430497990152;500049;10
3.8.48.89;38843;1760851430493807274;1760851430598051577;500050;10
3.8.48.89;38843;1760851430593811469;1760851430698006740;500051;10
3.8.48.89;38843;1760851430693814392;1760851430797990015;500052;10
3.8.48.89;38843;1760851430793804077;1760851430897986607;500053;10
3.8.48.89;38843;1760851430893802562;1760851430997987853;500054;10
3.8.48.89;38843;1760851430993818051;1760851431098020382;500055;10
3.8.48.89;38843;1760851431093818453;1760851431197998808;500056;10
3.8.48.89;38843;1760851431193811555;1760851431297979709;500057;10
3.8.48.89;38843;1760851431293815488;1760851431398117631;500058;10
3.8.48.89;38843;1760851431393820224;1760851431498000694;500059;10
3.8.48.89;38843;1760851431493821454;1760851431597999009;500060;10
3.8.48.89;38843;1760851431593820537;1760851431697987753;500061;10
3.8.48.89;38843;1760851431693813766;1760851431797975071;500062;10
3.8.48.89;38843;1760851431793821064;1760851431898003584;500063;10
3.8.48.89;38843;1760851431893809914;1760851431997984602;500064;10
3.8.48.89;38843;1760851431993811727;1760851432097999968;500065;10
3.8.48.89;38843;1760851432093818499;1760851432197986164;500066;10
3.8.48.89;38843;1760851432193805287;1760851432297992597;500067;10
3.8.48.89;38843;1760851432293820126;1760851432398008231;500068;10
3.8.48.89;38843;1760851432393821678;1760851432498006292;500069;10
3.8.48.89;38843;1760851432493820790;1760851432598005153;500070;10
3.8.48.89;38843;1760851432593811476;1760851432697994324;500071;10
3.8.48.89;38843;1760851432693809442;1760851432797986676;500072;10
