sequence_number,time_to_detect_ms
180041,100.0
507051,100.0
318103,100.0
587107,100.0
190546,100.0
655810,100.0
430620,100.0
390113,100.0
628886,100.0
73029,100.0
521496,100.0
846842,100.0
392094,100.0
730334,100.0
461745,100.0
769638,100.0
178727,100.0
9388,100.0
853962,100.0
508631,100.0
534292,100.0
31100,100.0
222043,100.0
349863,100.0
414679,100.0
203061,100.0
326401,100.0
136939,100.0
370229,100.0
220735,100.0
