CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
18.179.37.35;47062;1760856425491010345;1760856425595173947;550010;10
18.179.37.35;47062;1760856425591004559;1760856425695204153;550011;10
18.179.37.35;47062;1760856425691010400;1760856425795289243;550012;10
18.179.37.35;47062;1760856425791009797;1760856425895185591;550013;10
18.179.37.35;47062;1760856425891014391;1760856425995194020;550014;10
18.179.37.35;47062;1760856425991008451;1760856426095213255;550015;10
18.179.37.35;47062;1760856426091005081;1760856426195205151;550016;10
18.179.37.35;47062;1760856426191009495;1760856426295208001;550017;10
18.179.37.35;47062;1760856426291010139;1760856426395197104;550018;10
18.179.37.35;47062;1760856426390998209;1760856426495210111;550019;10
18.179.37.35;47062;1760856426491002565;1760856426595191719;550020;10
18.179.37.35;47062;1760856426591003501;1760856426695206904;550021;10
18.179.37.35;47062;1760856426691011186;1760856426795190179;550022;10
18.179.37.35;47062;1760856426791007740;1760856426895246126;550023;10
18.179.37.35;47062;1760856426890997418;1760856426995180175;550024;10
18.179.37.35;47062;1760856426991012255;1760856427095200110;550025;10
18.179.37.35;47062;1760856427091013217;1760856427195194918;550026;10
18.179.37.35;47062;1760856427191005267;1760856427295176443;550027;10
18.179.37.35;47062;1760856427290998539;1760856427395256495;550028;10
18.179.37.35;47062;1760856427391002693;1760856427495185885;550029;10
18.179.37.35;47062;1760856427491001092;1760856427595209362;550030;10
18.179.37.35;47062;1760856427591002678;1760856427695180957;550031;10
18.179.37.35;47062;1760856427691008079;1760856427795187039;550032;10
18.179.37.35;47062;1760856427791007086;1760856427895189609;550033;10
18.179.37.35;47062;1760856427891004304;1760856427995182540;550034;10
18.179.37.35;47062;1760856427991005528;1760856428095181493;550035;10
18.179.37.35;47062;1760856428091006231;1760856428195202825;550036;10
18.179.37.35;47062;1760856428191007341;1760856428295181714;550037;10
18.179.37.35;47062;1760856428291052917;1760856428395248968;550038;10
18.179.37.35;47062;1760856428391013078;1760856428495213810;550039;10
18.179.37.35;47062;1760856428490996883;1760856428595204884;550040;10
18.179.37.35;47062;1760856428591004366;1760856428695191148;550041;10
18.179.37.35;47062;1760856428691007825;1760856428795181795;550042;10
18.179.37.35;47062;1760856428791002807;1760856428898551258;550043;10
18.179.37.35;47062;1760856428891008744;1760856428995181290;550044;10
18.179.37.35;47062;1760856428991009250;1760856429095183709;550045;10
18.179.37.35;47062;1760856429091014716;1760856429195207117;550046;10
18.179.37.35;47062;1760856429191005742;1760856429295188153;550047;10
18.179.37.35;47062;1760856429291112386;1760856429395306182;550048;10
18.179.37.35;47062;1760856429391005496;1760856429495201268;550049;10
18.179.37.35;47062;1760856429491003911;1760856429595180331;550050;10
18.179.37.35;47062;1760856429591006034;1760856429695190596;550051;10
18.179.37.35;47062;1760856429691002094;1760856429795191931;550052;10
18.179.37.35;47062;1760856429791000830;1760856429895184596;550053;10
18.179.37.35;47062;1760856429891028620;1760856429995249860;550054;10
18.179.37.35;47062;1760856429991011441;1760856430095196009;550055;10
18.179.37.35;47062;1760856430091002563;1760856430195174767;550056;10
18.179.37.35;47062;1760856430191002671;1760856430295204643;550057;10
18.179.37.35;47062;1760856430291014924;1760856430395205263;550058;10
18.179.37.35;47062;1760856430391014524;1760856430495202156;550059;10
18.179.37.35;47062;1760856430491017432;1760856430595210794;550060;10
