CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
54.82.58.189;39411;1760881424667807542;1760881424740030351;800011;9
54.82.58.189;39411;1760881424767800725;1760881424840008839;800012;9
54.82.58.189;39411;1760881424867803737;1760881424939999358;800013;9
54.82.58.189;39411;1760881424967803467;1760881425040001462;800014;9
54.82.58.189;39411;1760881425067813076;1760881425140044754;800015;9
54.82.58.189;39411;1760881425167810752;1760881425240055301;800016;9
54.82.58.189;39411;1760881425267808721;1760881425339998825;800017;9
54.82.58.189;39411;1760881425367815351;1760881425440006858;800018;9
54.82.58.189;39411;1760881425467796545;1760881425539987460;800019;9
54.82.58.189;39411;1760881425567797096;1760881425640039060;800020;9
54.82.58.189;39411;1760881425667802181;1760881425739991207;800021;9
54.82.58.189;39411;1760881425767801130;1760881425840075032;800022;9
54.82.58.189;39411;1760881425867798113;1760881425940104441;800023;9
54.82.58.189;39411;1760881425967811787;1760881426040018581;800024;9
54.82.58.189;39411;1760881426067813382;1760881426140056749;800025;9
54.82.58.189;39411;1760881426167797687;1760881426239996952;800026;9
54.82.58.189;39411;1760881426267809813;1760881426340036426;800027;9
54.82.58.189;39411;1760881426367802445;1760881426440008855;800028;9
54.82.58.189;39411;1760881426467803916;1760881426540008198;800029;9
54.82.58.189;39411;1760881426567803635;1760881426640009782;800030;9
54.82.58.189;39411;1760881426667801094;1760881426739985107;800031;9
54.82.58.189;39411;1760881426767800243;1760881426839971546;800032;9
54.82.58.189;39411;1760881426867807055;1760881426940002002;800033;9
54.82.58.189;39411;1760881426967799464;1760881427039990157;800034;9
54.82.58.189;39411;1760881427067803274;1760881427139993039;800035;9
54.82.58.189;39411;1760881427167807175;1760881427240001128;800036;9
54.82.58.189;39411;1760881427267807828;1760881427339999828;800037;9
54.82.58.189;39411;1760881427367810009;1760881427440003732;800038;9
54.82.58.189;39411;1760881427467800052;1760881427540002582;800039;9
54.82.58.189;39411;1760881427567797900;1760881427639998347;800040;9
54.82.58.189;39411;1760881427667805574;1760881427740016676;800041;9
54.82.58.189;39411;1760881427767803214;1760881427839991327;800042;9
54.82.58.189;39411;1760881427867800454;1760881427939997065;800043;9
54.82.58.189;39411;1760881427967800963;1760881428039947602;800044;9
54.82.58.189;39411;1760881428067797906;1760881428139965198;800045;9
54.82.58.189;39411;1760881428167795496;1760881428239984716;800046;9
54.82.58.189;39411;1760881428267804888;1760881428340008223;800047;9
54.82.58.189;39411;1760881428367812085;1760881428440012968;800048;9
54.82.58.189;39411;1760881428467801122;1760881428540675274;800049;9
54.82.58.189;39411;1760881428567801383;1760881428640021380;800050;9
54.82.58.189;39411;1760881428667801619;1760881428740006818;800051;9
54.82.58.189;39411;1760881428767799171;1760881428840009718;800052;9
54.82.58.189;39411;1760881428867786717;1760881428939985031;800053;9
54.82.58.189;39411;1760881428967802894;1760881429039992066;800054;9
54.82.58.189;39411;1760881429067803646;1760881429140003812;800055;9
