CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
54.82.58.189;39411;1760866424567799868;1760866424639159577;650010;7
54.82.58.189;39411;1760866424667799070;1760866424739156128;650011;7
54.82.58.189;39411;1760866424767796031;1760866424839147645;650012;7
54.82.58.189;39411;1760866424867799943;1760866424939169285;650013;7
54.82.58.189;39411;1760866424967795325;1760866425039156536;650014;7
54.82.58.189;39411;1760866425067804202;1760866425139184880;650015;7
54.82.58.189;39411;1760866425167832186;1760866425239232999;650016;7
54.82.58.189;39411;1760866425267809303;1760866425339169579;650017;7
54.82.58.189;39411;1760866425367804897;1760866425439223740;650018;7
54.82.58.189;39411;1760866425467793894;1760866425539143352;650019;7
54.82.58.189;39411;1760866425567809427;1760866425639171492;650020;7
54.82.58.189;39411;1760866425667794960;1760866425739236674;650021;7
54.82.58.189;39411;1760866425767805414;1760866425839147376;650022;7
54.82.58.189;39411;1760866425867796234;1760866425939159509;650023;7
54.82.58.189;39411;1760866425967810723;1760866426039168430;650024;7
54.82.58.189;39411;1760866426067800976;1760866426139155342;650025;7
54.82.58.189;39411;1760866426167797709;1760866426239147857;650026;7
54.82.58.189;39411;1760866426267806591;1760866426339176761;650027;7
54.82.58.189;39411;1760866426367801619;1760866426439155404;650028;7
54.82.58.189;39411;1760866426467805303;1760866426539167066;650029;7
54.82.58.189;39411;1760866426567803796;1760866426639159441;650030;7
54.82.58.189;39411;1760866426667799835;1760866426739169043;650031;7
54.82.58.189;39411;1760866426767803433;1760866426839163901;650032;7
54.82.58.189;39411;1760866426867802254;1760866426939167881;650033;7
54.82.58.189;39411;1760866426967804775;1760866427039169565;650034;7
54.82.58.189;39411;1760866427067814086;1760866427139162728;650035;7
54.82.58.189;39411;1760866427167803789;1760866427239154670;650036;7
54.82.58.189;39411;1760866427267789132;1760866427339136879;650037;7
54.82.58.189;39411;1760866427367804259;1760866427439178860;650038;7
54.82.58.189;39411;1760866427467770313;1760866427539174342;650039;7
54.82.58.189;39411;1760866427567798732;1760866427639164109;650040;7
54.82.58.189;39411;1760866427667767228;1760866427739159852;650041;7
54.82.58.189;39411;1760866427767800224;1760866427839164931;650042;7
54.82.58.189;39411;1760866427867805459;1760866427939171163;650043;7
54.82.58.189;39411;1760866427967812147;1760866428039168843;650044;7
54.82.58.189;39411;1760866428067810370;1760866428139156530;650045;7
54.82.58.189;39411;1760866428167799123;1760866428239144651;650046;7
54.82.58.189;39411;1760866428267796478;1760866428339194308;650047;7
54.82.58.189;39411;1760866428367808823;1760866428439165867;650048;7
54.82.58.189;39411;1760866428467798510;1760866428539156860;650049;7
54.82.58.189;39411;1760866428567803629;1760866428639161774;650050;7
54.82.58.189;39411;1760866428667795704;1760866428739155832;650051;7
54.82.58.189;39411;1760866428767798670;1760866428839157931;650052;7
54.82.58.189;39411;1760866428867805056;1760866428939171874;650053;7
54.82.58.189;39411;1760866428967804245;1760866429039164355;650054;7
54.82.58.189;39411;1760866429067797645;1760866429139153121;650055;7
54.82.58.189;39411;1760866429167797315;1760866429239148578;650056;7
54.82.58.189;39411;1760866429267793102;1760866429339171765;650057;7
54.82.58.189;39411;1760866429367797061;1760866429439154378;650058;7
54.82.58.189;39411;1760866429467805740;1760866429539169355;650059;7
