CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
3.8.48.89;38843;1760821425493824100;1760821425531687492;200000;10
3.8.48.89;38843;1760821425593815834;1760821425631705590;200001;10
3.8.48.89;38843;1760821425693874394;1760821425731794441;200002;10
3.8.48.89;38843;1760821425793824086;1760821425831711780;200003;10
3.8.48.89;38843;1760821425893816686;1760821425931706736;200004;10
3.8.48.89;38843;1760821425993822856;1760821426031703981;200005;10
3.8.48.89;38843;1760821426093818987;1760821426131696260;200006;10
3.8.48.89;38843;1760821426193813982;1760821426231691611;200007;10
3.8.48.89;38843;1760821426293878357;1760821426331797208;200008;10
3.8.48.89;38843;1760821426393819407;1760821426431700669;200009;10
3.8.48.89;38843;1760821426493828911;1760821426531694563;200010;10
3.8.48.89;38843;1760821426593817091;1760821426631736585;200011;10
3.8.48.89;38843;1760821426693922869;1760821426731862510;200012;10
3.8.48.89;38843;1760821426793812378;1760821426831700363;200013;10
3.8.48.89;38843;1760821426893818427;1760821426931691985;200014;10
3.8.48.89;38843;1760821426993819573;1760821427031695162;200015;10
3.8.48.89;38843;1760821427093812059;1760821427131713121;200016;10
3.8.48.89;38843;1760821427193812438;1760821427231692917;200017;10
3.8.48.89;38843;1760821427293810842;1760821427331703738;200018;10
3.8.48.89;38843;1760821427393822913;1760821427431705103;200019;10
3.8.48.89;38843;1760821427493824470;1760821427531695435;200020;10
3.8.48.89;38843;1760821427593813453;1760821427631701389;200021;10
3.8.48.89;38843;1760821427693820869;1760821427731698031;200022;10
3.8.48.89;38843;1760821427793868222;1760821427831746359;200023;10
3.8.48.89;38843;1760821427893813060;1760821427931691636;200024;10
3.8.48.89;38843;1760821427993823413;1760821428031703742;200025;10
3.8.48.89;38843;1760821428093814698;1760821428131684104;200026;10
3.8.48.89;38843;1760821428193807490;1760821428231691768;200027;10
3.8.48.89;38843;1760821428293812910;1760821428331689012;200028;10
3.8.48.89;38843;1760821428393811515;1760821428431695270;200029;10
3.8.48.89;38843;1760821428493812634;1760821428531693399;200030;10
3.8.48.89;38843;1760821428593813839;1760821428631712069;200031;10
3.8.48.89;38843;1760821428693809312;1760821428731854986;200032;10
3.8.48.89;38843;1760821428793821361;1760821428831716264;200033;10
3.8.48.89;38843;1760821428893810155;1760821428931708443;200034;10
3.8.48.89;38843;1760821428993818613;1760821429031703712;200035;10
3.8.48.89;38843;1760821429093874832;1760821429131752399;200036;10
3.8.48.89;38843;1760821429193830381;1760821429231703041;200037;10
3.8.48.89;38843;1760821429293817235;1760821429331698897;200038;10
3.8.48.89;38843;1760821429393821370;1760821429431708828;200039;10
3.8.48.89;38843;1760821429493812990;1760821429531694248;200040;10
3.8.48.89;38843;1760821429593816199;1760821429631690653;200041;10
3.8.48.89;38843;1760821429693815674;1760821429731701391;200042;10
3.8.48.89;38843;1760821429793815270;1760821429831710990;200043;10
3.8.48.89;38843;1760821429893816992;1760821429931695742;200044;10
3.8.48.89;38843;1760821429993816054;1760821430031750729;200045;10
3.8.48.89;38843;1760821430093816074;1760821430131728539;200046;10
3.8.48.89;38843;1760821430193820522;1760821430231685986;200047;10
3.8.48.89;38843;1760821430293819291;1760821430331655749;200048;10
3.8.48.89;38843;1760821430393817054;1760821430431720155;200049;10
3.8.48.89;38843;1760821430493813091;1760821430531690547;200050;10
3.8.48.89;38843;1760821430593813421;1760821430631694118;200051;10
3.8.48.89;38843;1760821430693816123;1760821430731733549;200052;10
3.8.48.89;38843;1760821430793823149;1760821430831704351;200053;10
3.8.48.89;38843;1760821430893812147;1760821430931686229;200054;10
3.8.48.89;38843;1760821430993812072;1760821431031688859;200055;10
3.8.48.89;38843;1760821431093811527;1760821431131749410;200056;10
3.8.48.89;38843;1760821431193821143;1760821431231709023;200057;10
3.8.48.89;38843;1760821431293821171;1760821431331714874;200058;10
3.8.48.89;38843;1760821431393809729;1760821431431689245;200059;10
3.8.48.89;38843;1760821431493812642;1760821431531745223;200060;10
3.8.48.89;38843;1760821431593814952;1760821431631745679;200061;10
3.8.48.89;38843;1760821431693821301;1760821431731738674;200062;10
3.8.48.89;38843;1760821431793820525;1760821431831727276;200063;10
