CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
54.82.58.189;39411;1760841423567813748;1760841423640008067;400000;7
54.82.58.189;39411;1760841423667810175;1760841423739947236;400001;7
54.82.58.189;39411;1760841423767808106;1760841423839939298;400002;7
54.82.58.189;39411;1760841423867801727;1760841423939954966;400003;7
54.82.58.189;39411;1760841423967796258;1760841424039947295;400004;7
54.82.58.189;39411;1760841424067808883;1760841424139930365;400005;7
54.82.58.189;39411;1760841424167811044;1760841424240007212;400006;7
54.82.58.189;39411;1760841424267810155;1760841424339958067;400007;7
54.82.58.189;39411;1760841424367801258;1760841424439934704;400008;7
54.82.58.189;39411;1760841424467798139;1760841424539971385;400009;7
54.82.58.189;39411;1760841424567800572;1760841424639928972;400010;7
54.82.58.189;39411;1760841424667803201;1760841424739954923;400011;7
54.82.58.189;39411;1760841424767801777;1760841424839942133;400012;7
54.82.58.189;39411;1760841424867804768;1760841424939928682;400013;7
54.82.58.189;39411;1760841424967814102;1760841425039945697;400014;7
54.82.58.189;39411;1760841425067806561;1760841425140151573;400015;7
54.82.58.189;39411;1760841425167811019;1760841425239929501;400016;7
54.82.58.189;39411;1760841425267820426;1760841425339952394;400017;7
54.82.58.189;39411;1760841425367805875;1760841425439902708;400018;7
54.82.58.189;39411;1760841425467804016;1760841425539911861;400019;7
54.82.58.189;39411;1760841425567809591;1760841425639921882;400020;7
54.82.58.189;39411;1760841425667810308;1760841425739919388;400021;7
54.82.58.189;39411;1760841425767805413;1760841425839913525;400022;7
54.82.58.189;39411;1760841425867809027;1760841425939936445;400023;7
54.82.58.189;39411;1760841425967820299;1760841426039935674;400024;7
54.82.58.189;39411;1760841426067807145;1760841426139973461;400025;7
54.82.58.189;39411;1760841426167804281;1760841426239910683;400026;7
54.82.58.189;39411;1760841426267813300;1760841426339932298;400027;7
54.82.58.189;39411;1760841426367815195;1760841426439934998;400028;7
54.82.58.189;39411;1760841426467806402;1760841426539917380;400029;7
54.82.58.189;39411;1760841426567809207;1760841426639946542;400030;7
54.82.58.189;39411;1760841426667796291;1760841426739923333;400031;7
54.82.58.189;39411;1760841426767800725;1760841426839921756;400032;7
54.82.58.189;39411;1760841426867809845;1760841426939977789;400033;7
54.82.58.189;39411;1760841426967801372;1760841427039913728;400034;7
54.82.58.189;39411;1760841427067821814;1760841427139932571;400035;7
54.82.58.189;39411;1760841427167804948;1760841427239942602;400036;7
54.82.58.189;39411;1760841427267802131;1760841427339941913;400037;7
54.82.58.189;39411;1760841427367802527;1760841427439921301;400038;7
54.82.58.189;39411;1760841427467795923;1760841427539902279;400039;7
54.82.58.189;39411;1760841427567802747;1760841427639909141;400040;7
54.82.58.189;39411;1760841427667809441;1760841427739926747;400041;7
54.82.58.189;39411;1760841427767801531;1760841427839917072;400042;7
54.82.58.189;39411;1760841427867802830;1760841427939902089;400043;7
54.82.58.189;39411;1760841427967806943;1760841428039912526;400044;7
54.82.58.189;39411;1760841428067807947;1760841428139897407;400045;7
54.82.58.189;39411;1760841428167805551;1760841428239934759;400046;7
54.82.58.189;39411;1760841428267809819;1760841428339924177;400047;7
54.82.58.189;39411;1760841428367809889;1760841428439951098;400048;7
54.82.58.189;39411;1760841428467804726;1760841428539998488;400049;7
54.82.58.189;39411;1760841428567799284;1760841428639911551;400050;7
54.82.58.189;39411;1760841428667806562;1760841428739920154;400051;7
54.82.58.189;39411;1760841428767799721;1760841428839923155;400052;7
54.82.58.189;39411;1760841428867799234;1760841428939916899;400053;7
54.82.58.189;39411;1760841428967810655;1760841429039938407;400054;7
54.82.58.189;39411;1760841429067810053;1760841429139914940;400055;7
54.82.58.189;39411;1760841429167804486;1760841429239934846;400056;7
54.82.58.189;39411;1760841429267838504;1760841429339985461;400057;7
54.82.58.189;39411;1760841429367810115;1760841429439923230;400058;7
54.82.58.189;39411;1760841429467801431;1760841429539916291;400059;7
54.82.58.189;39411;1760841429567805939;1760841429639912841;400060;7
54.82.58.189;39411;1760841429667803480;1760841429739914660;400061;7
54.82.58.189;39411;1760841429767804999;1760841429839915661;400062;7
54.82.58.189;39411;1760841429867800754;1760841429939921765;400063;7
54.82.58.189;39411;1760841429967800134;1760841430039948031;400064;7
54.82.58.189;39411;1760841430067800095;1760841430139982064;400065;7
54.82.58.189;39411;1760841430167806614;1760841430239878845;400066;7
54.82.58.189;39411;1760841430267814039;1760841430339931571;400067;7
54.82.58.189;39411;1760841430367808754;1760841430439909739;400068;7
54.82.58.189;39411;1760841430467811467;1760841430539934990;400069;7
54.82.58.189;39411;1760841430567817856;1760841430639919660;400070;7
54.82.58.189;39411;1760841430667806800;1760841430739917840;400071;7
54.82.58.189;39411;1760841430767822890;1760841430839918830;400072;7
54.82.58.189;39411;1760841430867808605;1760841430939904189;400073;7
54.82.58.189;39411;1760841430967801737;1760841431039921702;400074;7
54.82.58.189;39411;1760841431067805373;1760841431139913179;400075;7
54.82.58.189;39411;1760841431167811472;1760841431239953606;400076;7
54.82.58.189;39411;1760841431267809642;1760841431339915238;400077;7
54.82.58.189;39411;1760841431367801562;1760841431439903960;400078;7
54.82.58.189;39411;1760841431467805209;1760841431539929560;400079;7
54.82.58.189;39411;1760841431567809370;1760841431639994571;400080;7
54.82.58.189;39411;1760841431667807489;1760841431739912654;400081;7
54.82.58.189;39411;1760841431767803233;1760841431839913799;400082;7
54.82.58.189;39411;1760841431867805791;1760841431939979380;400083;7
54.82.58.189;39411;1760841431967802631;1760841432039906398;400084;7
54.82.58.189;39411;1760841432067810889;1760841432139899525;400085;7
54.82.58.189;39411;1760841432167802055;1760841432239949273;400086;7
54.82.58.189;39411;1760841432267808049;1760841432339918356;400087;7
54.82.58.189;39411;1760841432367799488;1760841432439909635;400088;7
54.82.58.189;39411;1760841432467793801;1760841432539921053;400089;7
54.82.58.189;39411;1760841432567813163;1760841432639915013;400090;7
54.82.58.189;39411;1760841432667816799;1760841432739921366;400091;7
54.82.58.189;39411;1760841432767806027;1760841432839957606;400092;7
54.82.58.189;39411;1760841432867803472;1760841432939900526;400093;7
54.82.58.189;39411;1760841432967813093;1760841433039937591;400094;7
54.82.58.189;39411;1760841433067814039;1760841433139929463;400095;7
54.82.58.189;39411;1760841433167811290;1760841433239922992;400096;7
54.82.58.189;39411;1760841433267830314;1760841433339945155;400097;7
54.82.58.189;39411;1760841433367805650;1760841433439917545;400098;7
54.82.58.189;39411;1760841433467848179;1760841433539958473;400099;7
54.82.58.189;39411;1760841433567801261;1760841433639904277;400100;7
54.82.58.189;39411;1760841433667802375;1760841433739914626;400101;7
54.82.58.189;39411;1760841433767837951;1760841433840020855;400102;7
54.82.58.189;39411;1760841433867800449;1760841433939944767;400103;7
54.82.58.189;39411;1760841433967807103;1760841434039929998;400104;7
