CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
18.179.37.35;47062;1760811424491005188;1760811424595140870;100000;10
18.179.37.35;47062;1760811424591003962;1760811424695131611;100001;10
18.179.37.35;47062;1760811424691030569;1760811424795153026;100002;10
18.179.37.35;47062;1760811424791006635;1760811424895145967;100003;10
18.179.37.35;47062;1760811424891006870;1760811424995124236;100004;10
18.179.37.35;47062;1760811424991004863;1760811425095130630;100005;10
18.179.37.35;47062;1760811425091009749;1760811425195146815;100006;10
18.179.37.35;47062;1760811425191005207;1760811425295145777;100007;10
18.179.37.35;47062;1760811425291002145;1760811425395664821;100008;10
18.179.37.35;47062;1760811425391002773;1760811425495134599;100009;10
18.179.37.35;47062;1760811425491009516;1760811425595130468;100010;10
18.179.37.35;47062;1760811425591008213;1760811425695127692;100011;10
18.179.37.35;47062;1760811425690999345;1760811425795127967;100012;10
18.179.37.35;47062;1760811425791003730;1760811425895132024;100013;10
18.179.37.35;47062;1760811425891003869;1760811425995130268;100014;10
18.179.37.35;47062;1760811425991000442;1760811426095133231;100015;10
18.179.37.35;47062;1760811426091010728;1760811426195154299;100016;10
18.179.37.35;47062;1760811426191002628;1760811426295139117;100017;10
18.179.37.35;47062;1760811426291009464;1760811426395120790;100018;10
18.179.37.35;47062;1760811426391065723;1760811426495211746;100019;10
18.179.37.35;47062;1760811426491011925;1760811426595139512;100020;10
18.179.37.35;47062;1760811426591011957;1760811426695145709;100021;10
18.179.37.35;47062;1760811426691005050;1760811426795122517;100022;10
18.179.37.35;47062;1760811426791011907;1760811426895155238;100023;10
18.179.37.35;47062;1760811426891006104;1760811426995135071;100024;10
18.179.37.35;47062;1760811426991009101;1760811427095142682;100025;10
18.179.37.35;47062;1760811427091002958;1760811427195119083;100026;10
18.179.37.35;47062;1760811427191001893;1760811427295139844;100027;10
18.179.37.35;47062;1760811427291002383;1760811427395137201;100028;10
18.179.37.35;47062;1760811427391004021;1760811427495128394;100029;10
18.179.37.35;47062;1760811427491008813;1760811427595129432;100030;10
18.179.37.35;47062;1760811427591001042;1760811427695119427;100031;10
18.179.37.35;47062;1760811427691047928;1760811427795180698;100032;10
18.179.37.35;47062;1760811427791000780;1760811427895119380;100033;10
18.179.37.35;47062;1760811427891005148;1760811427995143390;100034;10
18.179.37.35;47062;1760811427991007765;1760811428095128851;100035;10
18.179.37.35;47062;1760811428091002999;1760811428195130450;100036;10
18.179.37.35;47062;1760811428191003742;1760811428295140715;100037;10
18.179.37.35;47062;1760811428291008145;1760811428395134170;100038;10
18.179.37.35;47062;1760811428391012506;1760811428495152058;100039;10
18.179.37.35;47062;1760811428491010261;1760811428595145905;100040;10
18.179.37.35;47062;1760811428591010877;1760811428695134659;100041;10
18.179.37.35;47062;1760811428691002295;1760811428795140705;100042;10
18.179.37.35;47062;1760811428791010017;1760811428895147294;100043;10
18.179.37.35;47062;1760811428890988149;1760811428995178495;100044;10
18.179.37.35;47062;1760811428991003121;1760811429095128602;100045;10
18.179.37.35;47062;1760811429091005045;1760811429195172752;100046;10
18.179.37.35;47062;1760811429191007499;1760811429295153010;100047;10
18.179.37.35;47062;1760811429291008400;1760811429395136313;100048;10
18.179.37.35;47062;1760811429391009424;1760811429495152896;100049;10
18.179.37.35;47062;1760811429491011139;1760811429595128969;100050;10
18.179.37.35;47062;1760811429591007691;1760811429695125722;100051;10
18.179.37.35;47062;1760811429691069199;1760811429795206277;100052;10
18.179.37.35;47062;1760811429791004396;1760811429895147025;100053;10
18.179.37.35;47062;1760811429891008455;1760811429995127427;100054;10
18.179.37.35;47062;1760811429991010385;1760811430095159407;100055;10
18.179.37.35;47062;1760811430091008561;1760811430195115722;100056;10
18.179.37.35;47062;1760811430191003544;1760811430295131467;100057;10
18.179.37.35;47062;1760811430291010711;1760811430395247384;100058;10
18.179.37.35;47062;1760811430391006244;1760811430495147489;100059;10
18.179.37.35;47062;1760811430491057179;1760811430595197590;100060;10
18.179.37.35;47062;1760811430591008914;1760811430695121680;100061;10
18.179.37.35;47062;1760811430691010415;1760811430795196823;100062;10
18.179.37.35;47062;1760811430791007856;1760811430895137101;100063;10
18.179.37.35;47062;1760811430891007934;1760811430995158758;100064;10
18.179.37.35;47062;1760811430991017383;1760811431095170801;100065;10
18.179.37.35;47062;1760811431091000671;1760811431195136126;100066;10
18.179.37.35;47062;1760811431191003913;1760811431295144309;100067;10
18.179.37.35;47062;1760811431291000139;1760811431395142386;100068;10
18.179.37.35;47062;1760811431391003993;1760811431495149243;100069;10
18.179.37.35;47062;1760811431491007944;1760811431595134819;100070;10
18.179.37.35;47062;1760811431591006482;1760811431695147614;100071;10
18.179.37.35;47062;1760811431691007048;1760811431795130636;100072;10
18.179.37.35;47062;1760811431791016045;1760811431895146637;100073;10
18.179.37.35;47062;1760811431891024754;1760811431995144253;100074;10
18.179.37.35;47062;1760811431991027785;1760811432095158828;100075;10
18.179.37.35;47062;1760811432091011677;1760811432195152912;100076;10
18.179.37.35;47062;1760811432191003078;1760811432295136990;100077;10
18.179.37.35;47062;1760811432291007166;1760811432395130031;100078;10
18.179.37.35;47062;1760811432391005894;1760811432495129355;100079;10
18.179.37.35;47062;1760811432491006722;1760811432595154728;100080;10
18.179.37.35;47062;1760811432591014085;1760811432695178177;100081;10
18.179.37.35;47062;1760811432691014733;1760811432795142367;100082;10
18.179.37.35;47062;1760811432791002186;1760811432895131795;100083;10
18.179.37.35;47062;1760811432891001508;1760811432995129668;100084;10
18.179.37.35;47062;1760811432991002422;1760811433095124845;100085;10
18.179.37.35;47062;1760811433091007965;1760811433195140492;100086;10
18.179.37.35;47062;1760811433191003901;1760811433295120239;100087;10
18.179.37.35;47062;1760811433291002593;1760811433395152798;100088;10
18.179.37.35;47062;1760811433391018703;1760811433495167735;100089;10
18.179.37.35;47062;1760811433491002038;1760811433595129114;100090;10
18.179.37.35;47062;1760811433591006775;1760811433695127026;100091;10
18.179.37.35;47062;1760811433690997098;1760811433795112488;100092;10
18.179.37.35;47062;1760811433791016604;1760811433895154192;100093;10
18.179.37.35;47062;1760811433891014411;1760811433995251932;100094;10
18.179.37.35;47062;1760811433991001894;1760811434095135299;100095;10
18.179.37.35;47062;1760811434090994780;1760811434195137611;100096;10
18.179.37.35;47062;1760811434191000759;1760811434295129376;100097;10
18.179.37.35;47062;1760811434291001548;1760811434395118831;100098;10
18.179.37.35;47062;1760811434391008932;1760811434495128569;100099;10
18.179.37.35;47062;1760811434491092799;1760811434595247046;100100;10
18.179.37.35;47062;1760811434591002704;1760811434695133982;100101;10
18.179.37.35;47062;1760811434691003386;1760811434795148097;100102;10
18.179.37.35;47062;1760811434791016860;1760811434895145847;100103;10
18.179.37.35;47062;1760811434891026314;1760811434995150796;100104;10
18.179.37.35;47062;1760811434991002869;1760811435095136003;100105;10
18.179.37.35;47062;1760811435091003374;1760811435195135465;100106;10
18.179.37.35;47062;1760811435191000499;1760811435295158244;100107;10
18.179.37.35;47062;1760811435290986590;1760811435395107193;100108;10
18.179.37.35;47062;1760811435391012136;1760811435495155190;100109;10
18.179.37.35;47062;1760811435491016101;1760811435595148774;100110;10
18.179.37.35;47062;1760811435591010096;1760811435695119789;100111;10
18.179.37.35;47062;1760811435691001419;1760811435795124752;100112;10
18.179.37.35;47062;1760811435791011703;1760811435895125457;100113;10
18.179.37.35;47062;1760811435891012823;1760811435995161242;100114;10
18.179.37.35;47062;1760811435991014958;1760811436095151062;100115;10
18.179.37.35;47062;1760811436091011867;1760811436195135103;100116;10
18.179.37.35;47062;1760811436191009491;1760811436295132046;100117;10
18.179.37.35;47062;1760811436291004683;1760811436395125093;100118;10
18.179.37.35;47062;1760811436391002401;1760811436495140525;100119;10
18.179.37.35;47062;1760811436491006841;1760811436595141616;100120;10
18.179.37.35;47062;1760811436590994046;1760811436695124123;100121;10
18.179.37.35;47062;1760811436691005132;1760811436795146907;100122;10
18.179.37.35;47062;1760811436791003132;1760811436895135320;100123;10
18.179.37.35;47062;1760811436890996416;1760811436995127081;100124;10
18.179.37.35;47062;1760811436991006772;1760811437095157933;100125;10
18.179.37.35;47062;1760811437091002456;1760811437195138244;100126;10
18.179.37.35;47062;1760811437191006232;1760811437295126638;100127;10
18.179.37.35;47062;1760811437291002563;1760811437395138792;100128;10
18.179.37.35;47062;1760811437391014379;1760811437495135472;100129;10
18.179.37.35;47062;1760811437491014081;1760811437595141438;100130;10
18.179.37.35;47062;1760811437591010610;1760811437695144654;100131;10
18.179.37.35;47062;1760811437691003284;1760811437795145891;100132;10
18.179.37.35;47062;1760811437790999373;1760811437895139919;100133;10
18.179.37.35;47062;1760811437891003710;1760811437995137808;100134;10
18.179.37.35;47062;1760811437991003062;1760811438095166194;100135;10
18.179.37.35;47062;1760811438091006437;1760811438195129569;100136;10
18.179.37.35;47062;1760811438191003592;1760811438295108535;100137;10
18.179.37.35;47062;1760811438290991783;1760811438395127814;100138;10
18.179.37.35;47062;1760811438391004071;1760811438495144859;100139;10
18.179.37.35;47062;1760811438491011545;1760811438595139679;100140;10
18.179.37.35;47062;1760811438591005512;1760811438695134100;100141;10
18.179.37.35;47062;1760811438691002471;1760811438795163589;100142;10
18.179.37.35;47062;1760811438791004478;1760811438895165032;100143;10
18.179.37.35;47062;1760811438891004220;1760811438995164619;100144;10
18.179.37.35;47062;1760811438990999408;1760811439095139244;100145;10
18.179.37.35;47062;1760811439091003421;1760811439195130590;100146;10
18.179.37.35;47062;1760811439191003199;1760811439295139478;100147;10
18.179.37.35;47062;1760811439290988391;1760811439395112749;100148;10
18.179.37.35;47062;1760811439391008482;1760811439495128396;100149;10
18.179.37.35;47062;1760811439491001164;1760811439595116653;100150;10
18.179.37.35;47062;1760811439591009402;1760811439695136710;100151;10
18.179.37.35;47062;1760811439691001451;1760811439795129979;100152;10
18.179.37.35;47062;1760811439791005113;1760811439895120172;100153;10
18.179.37.35;47062;1760811439891006872;1760811439995126804;100154;10
18.179.37.35;47062;1760811439990996210;1760811440095104308;100155;10
18.179.37.35;47062;1760811440091011112;1760811440195134728;100156;10
18.179.37.35;47062;1760811440191019883;1760811440295201854;100157;10
18.179.37.35;47062;1760811440291004152;1760811440395133984;100158;10
18.179.37.35;47062;1760811440391004868;1760811440495132671;100159;10
18.179.37.35;47062;1760811440491005095;1760811440595142510;100160;10
18.179.37.35;47062;1760811440591004835;1760811440695129604;100161;10
18.179.37.35;47062;1760811440691007345;1760811440795147891;100162;10
18.179.37.35;47062;1760811440791006681;1760811440895130834;100163;10
