CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
200.17.202.35;54113;1745487795635567195;1745487795644271104;300264;12
200.17.202.35;54113;1745487795735559498;1745487795744083456;300265;12
200.17.202.35;54113;1745487795835566592;1745487795844100352;300266;12
200.17.202.35;54113;1745487795935561006;1745487795944275456;300267;12
200.17.202.35;54113;1745487796035576030;1745487796044264960;300268;12
200.17.202.35;54113;1745487796135576834;1745487796144230912;300269;12
200.17.202.35;54113;1745487796235564777;1745487796244199680;300270;12
200.17.202.35;54113;1745487796335566351;1745487796344252672;300271;12
200.17.202.35;54113;1745487796435554225;1745487796444252160;300272;12
200.17.202.35;54113;1745487796535554369;1745487796544328192;300273;12
200.17.202.35;54113;1745487796635569243;1745487796644175872;300274;12
200.17.202.35;54113;1745487796735559927;1745487796744197120;300275;12
200.17.202.35;54113;1745487796835560731;1745487796844114432;300276;12
200.17.202.35;54113;1745487796935560344;1745487796944276480;300277;12
200.17.202.35;54113;1745487797035569358;1745487797044394240;300278;12
200.17.202.35;54113;1745487797135576352;1745487797144415488;300279;12
200.17.202.35;54113;1745487797235570606;1745487797244238848;300280;12
200.17.202.35;54113;1745487797335566779;1745487797344188928;300281;12
200.17.202.35;54113;1745487797435556132;1745487797444246528;300282;12
200.17.202.35;54113;1745487797535574596;1745487797544253952;300283;12
200.17.202.35;54113;1745487797635566730;1745487797644199680;300284;12
200.17.202.35;54113;1745487797735560224;1745487797744220928;300285;12
200.17.202.35;54113;1745487797835567217;1745487797844353536;300286;12
200.17.202.35;54113;1745487797935559041;1745487797944333824;300287;12
200.17.202.35;54113;1745487798035557055;1745487798044410112;300288;12
200.17.202.35;54113;1745487798135572949;1745487798144427776;300289;12
200.17.202.35;54113;1745487798235708844;1745487798244467968;300290;12
200.17.202.35;54113;1745487798335574727;1745487798344193024;300291;12
200.17.202.35;54113;1745487798435567330;1745487798444369664;300292;12
200.17.202.35;54113;1745487798535566984;1745487798544346880;300293;12
200.17.202.35;54113;1745487798635572478;1745487798644194560;300294;12
200.17.202.35;54113;1745487798735562692;1745487798744144640;300295;12
200.17.202.35;54113;1745487798835557476;1745487798844219392;300296;12
200.17.202.35;54113;1745487798935563999;1745487798944276480;300297;12
200.17.202.35;54113;1745487799035571963;1745487799044316672;300298;12
200.17.202.35;54113;1745487799135571217;1745487799144323072;300299;12
200.17.202.35;54113;1745487799235563781;1745487799244336128;300300;12
200.17.202.35;54113;1745487799335556704;1745487799344178176;300301;12
200.17.202.35;54113;1745487799435552068;1745487799444184832;300302;12
200.17.202.35;54113;1745487799535555702;1745487799544306176;300303;12
200.17.202.35;54113;1745487799635571266;1745487799644236544;300304;12
200.17.202.35;54113;1745487799735559880;1745487799744145920;300305;12
200.17.202.35;54113;1745487799835558384;1745487799844247296;300306;12
200.17.202.35;54113;1745487799935563248;1745487799944225792;300307;12
200.17.202.35;54113;1745487800035567961;1745487800044297728;300308;12
200.17.202.35;54113;1745487800135561475;1745487800144235264;300309;12
200.17.202.35;54113;1745487800235561599;1745487800244334080;300310;12
200.17.202.35;54113;1745487800335574242;1745487800344358912;300311;12
200.17.202.35;54113;1745487800435574426;1745487800444269056;300312;12
200.17.202.35;54113;1745487800535558789;1745487800544260608;300313;12
200.17.202.35;54113;1745487800635572743;1745487800644271616;300314;12
200.17.202.35;54113;1745487800735561637;1745487800744221696;300315;12
200.17.202.35;54113;1745487800835560031;1745487800844176896;300316;12
200.17.202.35;54113;1745487800935555084;1745487800944192512;300317;12
200.17.202.35;54113;1745487801035559858;1745487801044217088;300318;12
200.17.202.35;54113;1745487801135559532;1745487801144393472;300319;12
200.17.202.35;54113;1745487801235562146;1745487801244319488;300320;12
200.17.202.35;54113;1745487801335567870;1745487801344187136;300321;12
200.17.202.35;54113;1745487801435557534;1745487801444245248;300322;12
200.17.202.35;54113;1745487801535555688;1745487801544281088;300323;12
200.17.202.35;54113;1745487801635566071;1745487801644395008;300324;12
