CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
200.17.202.35;54113;1745537910135632396;1745537910143853824;801409;11
200.17.202.35;54113;1745537910235646530;1745537910243620096;801410;11
200.17.202.35;54113;1745537910335633664;1745537910343612416;801411;11
200.17.202.35;54113;1745537910435637018;1745537910443465984;801412;11
200.17.202.35;54113;1745537910535625750;1745537910543522304;801413;11
200.17.202.35;54113;1745537910635658212;1745537910643973888;801414;11
200.17.202.35;54113;1745537910735632901;1745537910743573760;801415;11
200.17.202.35;54113;1745537910835637305;1745537910843755520;801416;11
200.17.202.35;54113;1745537910935661429;1745537910943624192;801417;11
200.17.202.35;54113;1745537911035655860;1745537911043527424;801418;11
200.17.202.35;54113;1745537911135622374;1745537911143563776;801419;11
200.17.202.35;54113;1745537911235651238;1745537911243463936;801420;11
200.17.202.35;54113;1745537911335660672;1745537911343691008;801421;11
200.17.202.35;54113;1745537911435623273;1745537911443560704;801422;11
200.17.202.35;54113;1745537911535635007;1745537911543520768;801423;11
200.17.202.35;54113;1745537911635627382;1745537911643738880;801424;11
200.17.202.35;54113;1745537911735615736;1745537911743610624;801425;11
200.17.202.35;54113;1745537911835651309;1745537911843618304;801426;11
200.17.202.35;54113;1745537911935646712;1745537911943560448;801427;11
200.17.202.35;54113;1745537912035616404;1745537912043679744;801428;11
200.17.202.35;54113;1745537912135649141;1745537912143811840;801429;11
200.17.202.35;54113;1745537912235654745;1745537912243620096;801430;11
200.17.202.35;54113;1745537912335654909;1745537912343613184;801431;11
200.17.202.35;54113;1745537912435625759;1745537912443507968;801432;11
200.17.202.35;54113;1745537912535623881;1745537912543491584;801433;11
200.17.202.35;54113;1745537912635605235;1745537912643536384;801434;11
200.17.202.35;54113;1745537912735652889;1745537912743686400;801435;11
200.17.202.35;54113;1745537912835642482;1745537912843522560;801436;11
200.17.202.35;54113;1745537912935676116;1745537912943540480;801437;11
200.17.202.35;54113;1745537913035616819;1745537913043510784;801438;11
200.17.202.35;54113;1745537913135643344;1745537913143637504;801439;11
200.17.202.35;54113;1745537913235669008;1745537913243573504;801440;11
200.17.202.35;54113;1745537913335657261;1745537913343739648;801441;11
200.17.202.35;54113;1745537913435771285;1745537913443790080;801442;11
200.17.202.35;54113;1745537913535621597;1745537913543832576;801443;11
200.17.202.35;54113;1745537913635626494;1745537913643507968;801444;11
200.17.202.35;54113;1745537913735794919;1745537913743702016;801445;11
200.17.202.35;54113;1745537913835636551;1745537913843559424;801446;11
