sequence_number,time_taken_to_correct_ms
777,0.000329
778,0.004895
780,0.003353
783,0.024048
784,0.082666
788,0.02223
790,0.001478
791,0.093138
793,0.013921
795,0.087149
798,0.00379
801,0.024309
803,0.004422
805,0.027233
807,0.012137
808,0.004077
811,0.163633
814,0.002849
816,0.016466
818,0.040739
821,0.083765
823,0.012492
825,0.057173
827,0.013089
828,0.019282
830,0.00618
831,0.0068
833,0.064525
836,0.01758
837,0.005548
839,0.001696
840,0.062207
842,0.008989
843,0.012838
845,0.027979
846,0.040516
848,0.035131
851,0.019522
853,0.098387
855,0.028221
857,0.013988
858,0.059774
859,1.637542
861,0.064267
864,0.009381
865,0.011709
866,0.026414
867,0.009756
870,0.035631
872,0.028645
874,0.016162
875,0.010605
877,0.012537
878,0.018281
881,0.041575
884,0.00305
885,0.026205
887,0.015127
888,0.061767
890,0.000828
891,0.052119
893,0.016052
894,0.113051
897,0.002878
898,0.150813
901,0.062071
903,0.002743
905,0.028226
907,0.017447
909,0.049782
911,0.12541
913,0.031773
914,0.011445
916,0.014311
918,0.041828
920,0.031223
922,0.009056
923,0.008315
925,0.023455
926,0.054618
928,0.004633
930,0.018961
933,0.001429
934,0.024884
937,0.034294
939,0.288908
943,0.043453
945,0.054711
948,0.027267
952,0.003019
953,0.002255
955,0.045674
957,0.020407
960,0.005856
961,0.027117
963,0.116838
965,0.016055
968,0.020106
970,0.011821
973,0.024649
974,0.001052
976,0.013583
978,0.028016
980,0.002362
983,0.029071
986,0.017383
987,0.002869
989,0.114702
991,0.026553
993,2.512929
996,0.052281
1000,0.02222
1003,0.036347
1004,0.006606
1007,0.012662
1009,0.011654
1010,0.054569
1012,0.014036
1014,0.023868
1015,0.010956
1016,0.008284
1019,0.034152
1023,0.039173
1024,0.0017
1025,0.017437
1026,0.036993
1028,0.022813
1030,0.018171
1033,0.109841
1036,0.048863
1040,0.013221
1043,0.006937
1044,0.044714
1046,0.026562
1049,0.001519
1050,0.007088
1054,0.013733
1057,0.014868
1058,0.049284
1059,0.193823
1062,0.081467
1065,0.006148
1067,0.004157
1069,0.068026
1073,0.055604
1075,0.041382
1077,0.011059
1080,0.024843
1081,0.031534
1083,0.0269
1084,0.021698
1088,0.021767
1090,0.019578
1092,0.007199
1094,0.049826
1096,0.049732
1100,0.010828
1102,0.02337
1104,0.010004
1105,0.01422
1107,0.011398
1109,0.036645
1110,0.007144
1113,0.025395
1114,0.012754
1116,0.02089
1117,0.002557
1119,0.011901
1120,0.01311
1122,0.074579
1124,0.002983
1125,0.018547
1127,0.019221
1129,0.024971
