CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
200.17.202.6;45569;1759725987994904832;1759725988155500288;350000;20
200.17.202.6;45569;1759725988094885952;1759725988255430400;350001;20
200.17.202.6;45569;1759725988194898823;1759725988355444480;350002;20
200.17.202.6;45569;1759725988294872602;1759725988455469312;350003;20
200.17.202.6;45569;1759725988394902932;1759725988555533056;350004;20
200.17.202.6;45569;1759725988494898073;1759725988655457536;350005;20
200.17.202.6;45569;1759725988594840733;1759725988755377152;350006;20
200.17.202.6;45569;1759725988694893294;1759725988855416576;350007;20
200.17.202.6;45569;1759725988794860723;1759725988955435264;350008;20
200.17.202.6;45569;1759725988894866354;1759725989055483648;350009;20
200.17.202.6;45569;1759725988994862905;1759725989155398400;350010;20
200.17.202.6;45569;1759725989094894576;1759725989255447552;350011;20
200.17.202.6;45569;1759725989194863956;1759725989355416064;350012;20
200.17.202.6;45569;1759725989294892767;1759725989455499520;350013;20
200.17.202.6;45569;1759725989394905688;1759725989555541248;350014;20
200.17.202.6;45569;1759725989494883117;1759725989655431680;350015;20
200.17.202.6;45569;1759725989594907228;1759725989755527424;350016;20
200.17.202.6;45569;1759725989694853988;1759725989855411456;350017;20
200.17.202.6;45569;1759725989794896909;1759725989955437824;350018;20
200.17.202.6;45569;1759725989894906500;1759725990055486720;350019;20
200.17.202.6;45569;1759725989994907250;1759725990155525376;350020;20
200.17.202.6;45569;1759725990094893071;1759725990255493376;350021;20
200.17.202.6;45569;1759725990194923182;1759725990355557888;350022;20
200.17.202.6;45569;1759725990294872902;1759725990455454208;350023;20
200.17.202.6;45569;1759725990394902583;1759725990555488512;350024;20
200.17.202.6;45569;1759725990494878743;1759725990655549184;350025;20
200.17.202.6;45569;1759725990594907974;1759725990755476992;350026;20
200.17.202.6;45569;1759725990694863804;1759725990855443200;350027;20
200.17.202.6;45569;1759725990794909925;1759725990955408896;350028;20
200.17.202.6;45569;1759725990894864145;1759725991055357440;350029;20
200.17.202.6;45569;1759725990994910596;1759725991155422720;350030;20
200.17.202.6;45569;1759725991094860417;1759725991255483136;350031;20
200.17.202.6;45569;1759725991194846387;1759725991355427328;350032;20
200.17.202.6;45569;1759725991294849973;1759725991455363584;350033;20
200.17.202.6;45569;1759725991394889194;1759725991555456256;350034;20
200.17.202.6;45569;1759725991494899875;1759725991655550720;350035;20
200.17.202.6;45569;1759725991594897215;1759725991755408128;350036;20
200.17.202.6;45569;1759725991694908136;1759725991855513088;350037;20
200.17.202.6;45569;1759725991794906587;1759725991955620864;350038;20
200.17.202.6;45569;1759725991894880377;1759725992055420416;350039;20
200.17.202.6;45569;1759725991994909708;1759725992155521536;350040;20
200.17.202.6;45569;1759725992094896658;1759725992255447296;350041;20
200.17.202.6;45569;1759725992194903169;1759725992355512576;350042;20
200.17.202.6;45569;1759725992294871538;1759725992455404288;350043;20
200.17.202.6;45569;1759725992394884617;1759725992555563264;350044;20
200.17.202.6;45569;1759725992494901067;1759725992655515648;350045;20
200.17.202.6;45569;1759725992594888868;1759725992755500800;350046;20
200.17.202.6;45569;1759725992694897199;1759725992855560960;350047;20
200.17.202.6;45569;1759725992794908169;1759725992955537152;350048;20
200.17.202.6;45569;1759725992894916290;1759725993055489024;350049;20
200.17.202.6;45569;1759725992994888029;1759725993155461376;350050;20
200.17.202.6;45569;1759725993094905169;1759725993255516416;350051;20
200.17.202.6;45569;1759725993194907330;1759725993355528960;350052;20
200.17.202.6;45569;1759725993294881490;1759725993455507968;350053;20
200.17.202.6;45569;1759725993394880247;1759725993555480832;350054;20
200.17.202.6;45569;1759725993494883898;1759725993655461888;350055;20
200.17.202.6;45569;1759725993594872518;1759725993755521280;350056;20
200.17.202.6;45569;1759725993694900819;1759725993855458304;350057;20
200.17.202.6;45569;1759725993794893710;1759725993955437824;350058;20
200.17.202.6;45569;1759725993894884880;1759725994055532032;350059;20
200.17.202.6;45569;1759725993994870121;1759725994155436800;350060;20
200.17.202.6;45569;1759725994094889482;1759725994255561728;350061;20
200.17.202.6;45569;1759725994194885792;1759725994355461888;350062;20
200.17.202.6;45569;1759725994294855719;1759725994455447552;350063;20
200.17.202.6;45569;1759725994394874080;1759725994555413760;350064;20
200.17.202.6;45569;1759725994494901950;1759725994655529728;350065;20
200.17.202.6;45569;1759725994594882171;1759725994755463168;350066;20
200.17.202.6;45569;1759725994694879291;1759725994855467520;350067;20
200.17.202.6;45569;1759725994794865682;1759725994955398400;350068;20
200.17.202.6;45569;1759725994894903673;1759725995055549696;350069;20
200.17.202.6;45569;1759725994994834093;1759725995155458816;350070;20
200.17.202.6;45569;1759725995094884653;1759725995255450624;350071;20
200.17.202.6;45569;1759725995194874781;1759725995355431424;350072;20
200.17.202.6;45569;1759725995294865402;1759725995455456256;350073;20
200.17.202.6;45569;1759725995394875242;1759725995555434496;350074;20
200.17.202.6;45569;1759725995494877723;1759725995655497728;350075;20
200.17.202.6;45569;1759725995594871823;1759725995755425792;350076;20
200.17.202.6;45569;1759725995694894157;1759725995855564544;350077;20
200.17.202.6;45569;1759725995794859638;1759725995955502336;350078;20
200.17.202.6;45569;1759725995894893869;1759725996055521024;350079;20
200.17.202.6;45569;1759725995994857549;1759725996155459328;350080;20
200.17.202.6;45569;1759725996094905960;1759725996255600384;350081;20
200.17.202.6;45569;1759725996194850410;1759725996355446528;350082;20
200.17.202.6;45569;1759725996294881771;1759725996455433472;350083;20
200.17.202.6;45569;1759725996394850401;1759725996555369728;350084;20
200.17.202.6;45569;1759725996494907352;1759725996655410688;350085;20
200.17.202.6;45569;1759725996594893803;1759725996755519488;350086;20
200.17.202.6;45569;1759725996694906654;1759725996855486720;350087;20
200.17.202.6;45569;1759725996794911894;1759725996955421440;350088;20
200.17.202.6;45569;1759725996894908365;1759725997055496192;350089;20
200.17.202.6;45569;1759725996994917716;1759725997155548160;350090;20
200.17.202.6;45569;1759725997094907916;1759725997255490816;350091;20
200.17.202.6;45569;1759725997194911337;1759725997355474176;350092;20
200.17.202.6;45569;1759725997294838866;1759725997455402752;350093;20
200.17.202.6;45569;1759725997394920967;1759725997555461376;350094;20
200.17.202.6;45569;1759725997494941656;1759725997655555840;350095;20
