CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
200.17.202.6;45569;1759766041894997391;1759766042100680960;750539;24
200.17.202.6;45569;1759766041994871249;1759766042200624128;750540;24
200.17.202.6;45569;1759766042094869567;1759766042300624128;750541;24
200.17.202.6;45569;1759766042194972571;1759766042400839936;750542;24
200.17.202.6;45569;1759766042294984831;1759766042500776960;750543;24
200.17.202.6;45569;1759766042394974589;1759766042600798208;750544;24
200.17.202.6;45569;1759766042494965918;1759766042700696576;750545;24
200.17.202.6;45569;1759766042594859628;1759766042800540160;750546;24
200.17.202.6;45569;1759766042694911658;1759766042900679424;750547;24
200.17.202.6;45569;1759766042794976545;1759766043000737024;750548;24
200.17.202.6;45569;1759766042894924428;1759766043100697088;750549;24
200.17.202.6;45569;1759766042994928906;1759766043200694528;750550;24
200.17.202.6;45569;1759766043095163262;1759766043300972800;750551;24
200.17.202.6;45569;1759766043194975158;1759766043400755200;750552;24
200.17.202.6;45569;1759766043294900418;1759766043500726272;750553;24
200.17.202.6;45569;1759766043394959468;1759766043600713472;750554;24
200.17.202.6;45569;1759766043494957617;1759766043700779520;750555;24
200.17.202.6;45569;1759766043595220607;1759766043800989696;750556;24
200.17.202.6;45569;1759766043694928824;1759766043900742912;750557;24
200.17.202.6;45569;1759766043794952823;1759766044000705536;750558;24
200.17.202.6;45569;1759766043894891823;1759766044100604672;750559;24
200.17.202.6;45569;1759766043994965466;1759766044200693248;750560;24
200.17.202.6;45569;1759766044094899714;1759766044300612864;750561;24
200.17.202.6;45569;1759766044194912624;1759766044400622592;750562;24
200.17.202.6;45569;1759766044294865282;1759766044500616448;750563;24
200.17.202.6;45569;1759766044394906541;1759766044600726272;750564;24
200.17.202.6;45569;1759766044494885130;1759766044700565248;750565;24
200.17.202.6;45569;1759766044594908921;1759766044800691968;750566;24
200.17.202.6;45569;1759766044694977442;1759766044900737792;750567;24
200.17.202.6;45569;1759766044794969293;1759766045000744960;750568;24
200.17.202.6;45569;1759766044894889016;1759766045100582912;750569;24
200.17.202.6;45569;1759766044994896518;1759766045200618240;750570;24
200.17.202.6;45569;1759766045094864928;1759766045300518400;750571;24
200.17.202.6;45569;1759766045194858477;1759766045400480256;750572;24
200.17.202.6;45569;1759766045294849296;1759766045500496128;750573;24
200.17.202.6;45569;1759766045394850995;1759766045600494848;750574;24
200.17.202.6;45569;1759766045494951538;1759766045700730368;750575;24
200.17.202.6;45569;1759766045594949195;1759766045800759808;750576;24
200.17.202.6;45569;1759766045694937195;1759766045900647424;750577;24
