CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
200.17.202.35;46335;1745750636501118361;1745750636509034752;500258;11
200.17.202.35;46335;1745750636601154678;1745750636609285376;500259;11
200.17.202.35;46335;1745750636701152480;1745750636709391360;500260;11
200.17.202.35;46335;1745750636801161870;1745750636809400832;500261;11
200.17.202.35;46335;1745750636901179080;1745750636909536000;500262;11
200.17.202.35;46335;1745750637001159427;1745750637009342464;500263;11
200.17.202.35;46335;1745750637101193977;1745750637109374208;500264;11
200.17.202.35;46335;1745750637201155414;1745750637209246720;500265;11
200.17.202.35;46335;1745750637301124195;1745750637309297664;500266;11
200.17.202.35;46335;1745750637401153448;1745750637409150208;500267;11
200.17.202.35;46335;1745750637501412870;1745750637509600256;500268;11
200.17.202.35;46335;1745750637601342990;1745750637609358592;500269;11
200.17.202.35;46335;1745750637701165019;1745750637709206272;500270;11
200.17.202.35;46335;1745750637801159835;1745750637809176576;500271;11
200.17.202.35;46335;1745750637901179769;1745750637909205760;500272;11
200.17.202.35;46335;1745750638001131670;1745750638009217792;500273;11
200.17.202.35;46335;1745750638101181681;1745750638109322496;500274;11
200.17.202.35;46335;1745750638201130961;1745750638209242880;500275;11
200.17.202.35;46335;1745750638301183271;1745750638309316864;500276;11
200.17.202.35;46335;1745750638401124435;1745750638409218560;500277;11
200.17.202.35;46335;1745750638501146721;1745750638509098496;500278;11
200.17.202.35;46335;1745750638601125161;1745750638609369344;500279;11
200.17.202.35;46335;1745750638701187341;1745750638709370368;500280;11
200.17.202.35;46335;1745750638801125910;1745750638809363968;500281;11
200.17.202.35;46335;1745750638901188504;1745750638909300736;500282;11
200.17.202.35;46335;1745750639001153135;1745750639009196800;500283;11
200.17.202.35;46335;1745750639101173687;1745750639109201408;500284;11
200.17.202.35;46335;1745750639201192946;1745750639209356544;500285;11
200.17.202.35;46335;1745750639301178056;1745750639309303296;500286;11
200.17.202.35;46335;1745750639401130621;1745750639409347840;500287;11
200.17.202.35;46335;1745750639501132124;1745750639509314816;500288;11
200.17.202.35;46335;1745750639601148796;1745750639609339904;500289;11
200.17.202.35;46335;1745750639701177476;1745750639711235584;500290;11
200.17.202.35;46335;1745750639801113416;1745750639809193472;500291;11
200.17.202.35;46335;1745750639901160269;1745750639909237760;500292;11
200.17.202.35;46335;1745750640001142473;1745750640009260288;500293;11
200.17.202.35;46335;1745750640101182183;1745750640109336064;500294;11
200.17.202.35;46335;1745750640201181163;1745750640209315328;500295;11
200.17.202.35;46335;1745750640301179853;1745750640309505536;500296;11
