CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
200.17.202.35;46335;1745720610801106766;1745720610810214656;200001;11
200.17.202.35;46335;1745720610901124566;1745720610910227712;200002;11
200.17.202.35;46335;1745720611001112714;1745720611010102016;200003;11
200.17.202.35;46335;1745720611101112333;1745720611110259712;200004;11
200.17.202.35;46335;1745720611201117862;1745720611210307584;200005;11
200.17.202.35;46335;1745720611301129302;1745720611310331648;200006;11
200.17.202.35;46335;1745720611401115292;1745720611410375424;200007;11
200.17.202.35;46335;1745720611501134039;1745720611510325504;200008;11
200.17.202.35;46335;1745720611601124257;1745720611610378752;200009;11
200.17.202.35;46335;1745720611701110168;1745720611710384384;200010;11
200.17.202.35;46335;1745720611801127275;1745720611810213888;200011;11
200.17.202.35;46335;1745720611901163207;1745720611910376960;200012;11
200.17.202.35;46335;1745720612001114676;1745720612010177024;200013;11
200.17.202.35;46335;1745720612101135155;1745720612110150656;200014;11
200.17.202.35;46335;1745720612201120804;1745720612210155264;200015;11
200.17.202.35;46335;1745720612301118923;1745720612310185216;200016;11
200.17.202.35;46335;1745720612401098482;1745720612410188800;200017;11
200.17.202.35;46335;1745720612501126661;1745720612510206720;200018;11
200.17.202.35;46335;1745720612601122770;1745720612610286336;200019;11
200.17.202.35;46335;1745720612701126650;1745720612710222592;200020;11
200.17.202.35;46335;1745720612801127959;1745720612810273792;200021;11
200.17.202.35;46335;1745720612901129268;1745720612910279168;200022;11
200.17.202.35;46335;1745720613001117617;1745720613010291200;200023;11
200.17.202.35;46335;1745720613101122426;1745720613110286336;200024;11
200.17.202.35;46335;1745720613201118495;1745720613210264576;200025;11
200.17.202.35;46335;1745720613301118895;1745720613310353152;200026;11
200.17.202.35;46335;1745720613401119614;1745720613410287360;200027;11
200.17.202.35;46335;1745720613501124303;1745720613510201856;200028;11
200.17.202.35;46335;1745720613601112222;1745720613610322432;200029;11
