CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
200.17.202.35;46335;1745785642101166647;1745785642109262592;850314;11
200.17.202.35;46335;1745785642201172939;1745785642209422080;850315;11
200.17.202.35;46335;1745785642301128735;1745785642309164032;850316;11
200.17.202.35;46335;1745785642401219368;1745785642409355520;850317;11
200.17.202.35;46335;1745785642501190424;1745785642509368832;850318;11
200.17.202.35;46335;1745785642601187176;1745785642609416192;850319;11
200.17.202.35;46335;1745785642701150960;1745785642709147392;850320;11
200.17.202.35;46335;1745785642801199982;1745785642809391872;850321;11
200.17.202.35;46335;1745785642901149853;1745785642909221632;850322;11
200.17.202.35;46335;1745785643001212445;1745785643009280000;850323;11
200.17.202.35;46335;1745785643101217853;1745785643109255936;850324;11
200.17.202.35;46335;1745785643201182937;1745785643209191168;850325;11
200.17.202.35;46335;1745785643301185909;1745785643309245440;850326;11
200.17.202.35;46335;1745785643401179980;1745785643409570560;850327;11
200.17.202.35;46335;1745785643501218343;1745785643509342208;850328;11
200.17.202.35;46335;1745785643601157723;1745785643609453312;850329;11
200.17.202.35;46335;1745785643701142535;1745785643709228032;850330;11
200.17.202.35;46335;1745785643801109297;1745785643809318656;850331;11
200.17.202.35;46335;1745785643901164423;1745785643909200640;850332;11
200.17.202.35;46335;1745785644001154708;1745785644009268224;850333;11
200.17.202.35;46335;1745785644101100615;1745785644109245440;850334;11
200.17.202.35;46335;1745785644201157787;1745785644209272320;850335;11
200.17.202.35;46335;1745785644301117385;1745785644309256192;850336;11
200.17.202.35;46335;1745785644401146867;1745785644409321216;850337;11
200.17.202.35;46335;1745785644501130224;1745785644509265152;850338;11
200.17.202.35;46335;1745785644601120850;1745785644609208320;850339;11
200.17.202.35;46335;1745785644701191942;1745785644709251840;850340;11
200.17.202.35;46335;1745785644801129935;1745785644809261056;850341;11
200.17.202.35;46335;1745785644901133777;1745785644909144832;850342;11
200.17.202.35;46335;1745785645001128149;1745785645009180160;850343;11
200.17.202.35;46335;1745785645101135713;1745785645109263872;850344;11
200.17.202.35;46335;1745785645201160839;1745785645209248768;850345;11
200.17.202.35;46335;1745785645301132132;1745785645309297152;850346;11
200.17.202.35;46335;1745785645401166770;1745785645409304320;850347;11
200.17.202.35;46335;1745785645501185462;1745785645509322496;850348;11
200.17.202.35;46335;1745785645601141887;1745785645609180928;850349;11
200.17.202.35;46335;1745785645701153813;1745785645709212160;850350;11
200.17.202.35;46335;1745785645801182685;1745785645809271808;850351;11
200.17.202.35;46335;1745785645901155462;1745785645909306368;850352;11
200.17.202.35;46335;1745785646001196915;1745785646009386240;850353;11
200.17.202.35;46335;1745785646101164355;1745785646109239808;850354;11
200.17.202.35;46335;1745785646201197278;1745785646209319680;850355;11
200.17.202.35;46335;1745785646301108949;1745785646309346816;850356;11
200.17.202.35;46335;1745785646401189041;1745785646409527296;850357;11
200.17.202.35;46335;1745785646501121622;1745785646509540864;850358;11
200.17.202.35;46335;1745785646601186494;1745785646609439488;850359;11
200.17.202.35;46335;1745785646701134386;1745785646709288192;850360;11
200.17.202.35;46335;1745785646801235459;1745785646809320448;850361;11
200.17.202.35;46335;1745785646901132442;1745785646909152000;850362;11
200.17.202.35;46335;1745785647001185054;1745785647009346304;850363;11
200.17.202.35;46335;1745785647101107827;1745785647109298944;850364;11
200.17.202.35;46335;1745785647201177370;1745785647209211648;850365;11
200.17.202.35;46335;1745785647301194662;1745785647309434880;850366;11
200.17.202.35;46335;1745785647401124585;1745785647409255936;850367;11
200.17.202.35;46335;1745785647501179862;1745785647509381632;850368;11
200.17.202.35;46335;1745785647601150686;1745785647609371136;850369;11
200.17.202.35;46335;1745785647701186078;1745785647709237248;850370;11
200.17.202.35;46335;1745785647801206072;1745785647809387264;850371;11
200.17.202.35;46335;1745785647901120494;1745785647909373952;850372;11
200.17.202.35;46335;1745785648001127985;1745785648009248768;850373;11
200.17.202.35;46335;1745785648101166532;1745785648109080576;850374;11
200.17.202.35;46335;1745785648201183574;1745785648209362944;850375;11
200.17.202.35;46335;1745785648301175048;1745785648309214208;850376;11
