CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
54.82.58.189;39411;1760861423567812208;1760861423604691227;600000;10
54.82.58.189;39411;1760861423667806404;1760861423704687059;600001;10
54.82.58.189;39411;1760861423767810386;1760861423804686433;600002;10
54.82.58.189;39411;1760861423867797760;1760861423904686323;600003;10
54.82.58.189;39411;1760861423967809055;1760861424004690746;600004;10
54.82.58.189;39411;1760861424067803646;1760861424104689753;600005;10
54.82.58.189;39411;1760861424167813700;1760861424204694651;600006;10
54.82.58.189;39411;1760861424267798833;1760861424304669273;600007;10
54.82.58.189;39411;1760861424367805012;1760861424404700133;600008;10
54.82.58.189;39411;1760861424467800885;1760861424504683377;600009;10
54.82.58.189;39411;1760861424567811996;1760861424604707008;600010;10
54.82.58.189;39411;1760861424667811454;1760861424704705283;600011;10
54.82.58.189;39411;1760861424767803863;1760861424804711184;600012;10
54.82.58.189;39411;1760861424867811831;1760861424904702708;600013;10
54.82.58.189;39411;1760861424967804389;1760861425004714094;600014;10
54.82.58.189;39411;1760861425067807129;1760861425104695116;600015;10
54.82.58.189;39411;1760861425167795266;1760861425204691325;600016;10
54.82.58.189;39411;1760861425267804127;1760861425304689331;600017;10
54.82.58.189;39411;1760861425367810760;1760861425404705911;600018;10
54.82.58.189;39411;1760861425467802899;1760861425504679012;600019;10
54.82.58.189;39411;1760861425567799752;1760861425604667916;600020;10
54.82.58.189;39411;1760861425667799691;1760861425704697947;600021;10
54.82.58.189;39411;1760861425767800178;1760861425804705976;600022;10
54.82.58.189;39411;1760861425867800374;1760861425904687550;600023;10
54.82.58.189;39411;1760861425967815615;1760861426004714776;600024;10
54.82.58.189;39411;1760861426067804719;1760861426104711218;600025;10
54.82.58.189;39411;1760861426167801886;1760861426204678787;600026;10
54.82.58.189;39411;1760861426267809945;1760861426304697075;600027;10
54.82.58.189;39411;1760861426367804745;1760861426404684976;600028;10
54.82.58.189;39411;1760861426467797372;1760861426504699528;600029;10
54.82.58.189;39411;1760861426567811244;1760861426604706107;600030;10
54.82.58.189;39411;1760861426667803095;1760861426704692770;600031;10
54.82.58.189;39411;1760861426767797274;1760861426804696159;600032;10
54.82.58.189;39411;1760861426867810562;1760861426904750678;600033;10
54.82.58.189;39411;1760861426967807155;1760861427004690712;600034;10
54.82.58.189;39411;1760861427067792128;1760861427104678144;600035;10
