CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
54.82.58.189;39411;1760816423567806669;1760816423604699556;150000;10
54.82.58.189;39411;1760816423667804740;1760816423704690745;150001;10
54.82.58.189;39411;1760816423767801776;1760816423804690371;150002;10
54.82.58.189;39411;1760816423867813249;1760816423904698649;150003;10
54.82.58.189;39411;1760816423967808942;1760816424004707752;150004;10
54.82.58.189;39411;1760816424067800298;1760816424104694007;150005;10
54.82.58.189;39411;1760816424167813025;1760816424204715779;150006;10
54.82.58.189;39411;1760816424267801682;1760816424304690588;150007;10
54.82.58.189;39411;1760816424367832507;1760816424404769892;150008;10
54.82.58.189;39411;1760816424467806787;1760816424504697351;150009;10
54.82.58.189;39411;1760816424567802978;1760816424604692201;150010;10
54.82.58.189;39411;1760816424667802277;1760816424704707902;150011;10
54.82.58.189;39411;1760816424767802374;1760816424804691319;150012;10
54.82.58.189;39411;1760816424867813789;1760816424904704511;150013;10
54.82.58.189;39411;1760816424967800593;1760816425004701705;150014;10
54.82.58.189;39411;1760816425067802540;1760816425104698922;150015;10
54.82.58.189;39411;1760816425167811118;1760816425204703438;150016;10
54.82.58.189;39411;1760816425267802801;1760816425304693652;150017;10
54.82.58.189;39411;1760816425367815215;1760816425404713265;150018;10
54.82.58.189;39411;1760816425467804661;1760816425504713656;150019;10
54.82.58.189;39411;1760816425567804966;1760816425604696984;150020;10
54.82.58.189;39411;1760816425667801803;1760816425704699884;150021;10
54.82.58.189;39411;1760816425767797655;1760816425804702246;150022;10
54.82.58.189;39411;1760816425867826989;1760816425904732661;150023;10
54.82.58.189;39411;1760816425967807316;1760816426004710385;150024;10
54.82.58.189;39411;1760816426067808585;1760816426104716155;150025;10
54.82.58.189;39411;1760816426167820020;1760816426204729903;150026;10
54.82.58.189;39411;1760816426267808063;1760816426304700756;150027;10
54.82.58.189;39411;1760816426367803319;1760816426404693216;150028;10
54.82.58.189;39411;1760816426467809788;1760816426504696850;150029;10
54.82.58.189;39411;1760816426567816017;1760816426604710864;150030;10
54.82.58.189;39411;1760816426667807135;1760816426704694685;150031;10
54.82.58.189;39411;1760816426767804488;1760816426804698256;150032;10
54.82.58.189;39411;1760816426867800923;1760816426904688127;150033;10
54.82.58.189;39411;1760816426967798755;1760816427004708166;150034;10
54.82.58.189;39411;1760816427067906504;1760816427104802480;150035;10
54.82.58.189;39411;1760816427167806425;1760816427204689589;150036;10
54.82.58.189;39411;1760816427267801287;1760816427304722064;150037;10
54.82.58.189;39411;1760816427367798713;1760816427404674601;150038;10
54.82.58.189;39411;1760816427467796296;1760816427504694547;150039;10
54.82.58.189;39411;1760816427567847662;1760816427604743468;150040;10
54.82.58.189;39411;1760816427667808033;1760816427704686923;150041;10
54.82.58.189;39411;1760816427767800447;1760816427804677866;150042;10
54.82.58.189;39411;1760816427867798477;1760816427904683976;150043;10
54.82.58.189;39411;1760816427967801816;1760816428004704653;150044;10
54.82.58.189;39411;1760816428067804397;1760816428104693237;150045;10
54.82.58.189;39411;1760816428167800981;1760816428204676606;150046;10
54.82.58.189;39411;1760816428267813646;1760816428304718388;150047;10
54.82.58.189;39411;1760816428367810802;1760816428404705539;150048;10
54.82.58.189;39411;1760816428467800439;1760816428504684554;150049;10
54.82.58.189;39411;1760816428567803702;1760816428604687645;150050;10
54.82.58.189;39411;1760816428667801166;1760816428704726160;150051;10
54.82.58.189;39411;1760816428767805777;1760816428804693997;150052;10
54.82.58.189;39411;1760816428867811558;1760816428904703745;150053;10
54.82.58.189;39411;1760816428967804589;1760816429004710560;150054;10
54.82.58.189;39411;1760816429067810819;1760816429104708883;150055;10
54.82.58.189;39411;1760816429167811864;1760816429204702605;150056;10
54.82.58.189;39411;1760816429267811156;1760816429304716553;150057;10
54.82.58.189;39411;1760816429367812039;1760816429404726943;150058;10
54.82.58.189;39411;1760816429467805196;1760816429504692182;150059;10
54.82.58.189;39411;1760816429567811521;1760816429604713012;150060;10
54.82.58.189;39411;1760816429667823028;1760816429704724138;150061;10
54.82.58.189;39411;1760816429767810168;1760816429804708624;150062;10
54.82.58.189;39411;1760816429867805469;1760816429904711308;150063;10
54.82.58.189;39411;1760816429967803489;1760816430004712710;150064;10
54.82.58.189;39411;1760816430067808586;1760816430104703297;150065;10
54.82.58.189;39411;1760816430167799538;1760816430204673956;150066;10
54.82.58.189;39411;1760816430267807886;1760816430304690061;150067;10
54.82.58.189;39411;1760816430367801605;1760816430404691967;150068;10
54.82.58.189;39411;1760816430467802608;1760816430504686984;150069;10
54.82.58.189;39411;1760816430567800241;1760816430604687058;150070;10
54.82.58.189;39411;1760816430667804732;1760816430704698453;150071;10
54.82.58.189;39411;1760816430767802941;1760816430804687927;150072;10
54.82.58.189;39411;1760816430867787315;1760816430904700968;150073;10
54.82.58.189;39411;1760816430967807223;1760816431004705829;150074;10
54.82.58.189;39411;1760816431067806016;1760816431104702191;150075;10
54.82.58.189;39411;1760816431167812122;1760816431204685802;150076;10
54.82.58.189;39411;1760816431267805490;1760816431304728979;150077;10
54.82.58.189;39411;1760816431367798174;1760816431404686691;150078;10
54.82.58.189;39411;1760816431467800227;1760816431504684889;150079;10
54.82.58.189;39411;1760816431567806426;1760816431604700470;150080;10
54.82.58.189;39411;1760816431667804414;1760816431704699804;150081;10
54.82.58.189;39411;1760816431767802938;1760816431804681137;150082;10
54.82.58.189;39411;1760816431867810450;1760816431904705113;150083;10
54.82.58.189;39411;1760816431967804474;1760816432004738887;150084;10
54.82.58.189;39411;1760816432067803352;1760816432104689503;150085;10
54.82.58.189;39411;1760816432167799338;1760816432204682257;150086;10
54.82.58.189;39411;1760816432267806038;1760816432304703930;150087;10
54.82.58.189;39411;1760816432367800128;1760816432404678834;150088;10
54.82.58.189;39411;1760816432467800231;1760816432504695195;150089;10
54.82.58.189;39411;1760816432567802542;1760816432604693341;150090;10
54.82.58.189;39411;1760816432667805043;1760816432704705368;150091;10
54.82.58.189;39411;1760816432767795537;1760816432804685377;150092;10
54.82.58.189;39411;1760816432867798216;1760816432904678007;150093;10
54.82.58.189;39411;1760816432967803391;1760816433004697944;150094;10
54.82.58.189;39411;1760816433067806523;1760816433104689717;150095;10
54.82.58.189;39411;1760816433167812348;1760816433204704347;150096;10
54.82.58.189;39411;1760816433267813875;1760816433304700045;150097;10
54.82.58.189;39411;1760816433367800885;1760816433404690577;150098;10
54.82.58.189;39411;1760816433467806341;1760816433504701024;150099;10
54.82.58.189;39411;1760816433567801453;1760816433604680280;150100;10
